#;approach;throughput;slice
2648;Gómez et al.;null;BE 1
2649;Gómez et al.;null;BE 1
2650;Gómez et al.;null;BE 1
2651;Gómez et al.;null;BE 1
2652;Gómez et al.;null;BE 1
2653;Gómez et al.;null;BE 1
2654;Gómez et al.;null;BE 1
2655;Gómez et al.;null;BE 1
2656;Gómez et al.;null;BE 1
2657;Gómez et al.;null;BE 1
2658;Gómez et al.;null;BE 1
2659;Gómez et al.;null;BE 1
2660;Gómez et al.;null;BE 1
2661;Gómez et al.;null;BE 1
2662;Gómez et al.;null;BE 1
2663;Gómez et al.;null;BE 1
2664;Gómez et al.;null;BE 1
2665;Gómez et al.;null;BE 1
2666;Gómez et al.;null;BE 1
2667;Gómez et al.;null;BE 1
2668;Gómez et al.;null;BE 1
2669;Gómez et al.;null;BE 1
2670;Gómez et al.;null;BE 1
2671;Gómez et al.;null;BE 1
2672;Gómez et al.;null;BE 1
2673;Gómez et al.;null;BE 1
2674;Gómez et al.;null;BE 1
2675;Gómez et al.;null;BE 1
2676;Gómez et al.;null;BE 1
2677;Gómez et al.;null;BE 1
2678;Gómez et al.;null;BE 1
2679;Gómez et al.;null;BE 1
2680;Gómez et al.;null;BE 1
2681;Gómez et al.;null;BE 1
2682;Gómez et al.;null;BE 1
2683;Gómez et al.;null;BE 1
2684;Gómez et al.;null;BE 1
2685;Gómez et al.;null;BE 1
2686;Gómez et al.;null;BE 1
2687;Gómez et al.;null;BE 1
2688;Gómez et al.;null;BE 1
2689;Gómez et al.;null;BE 1
2690;Gómez et al.;null;BE 1
2691;Gómez et al.;null;BE 1
2692;Gómez et al.;null;BE 1
2693;Gómez et al.;null;BE 1
2694;Gómez et al.;null;BE 1
2695;Gómez et al.;null;BE 1
2696;Gómez et al.;null;BE 1
2697;Gómez et al.;null;BE 1
2698;Gómez et al.;null;BE 1
2699;Gómez et al.;null;BE 1
2700;Gómez et al.;null;BE 1
2701;Gómez et al.;null;BE 1
2702;Gómez et al.;null;BE 1
2703;Gómez et al.;null;BE 1
2704;Gómez et al.;null;BE 1
2705;Gómez et al.;null;BE 1
2706;Gómez et al.;null;BE 1
2707;Gómez et al.;null;BE 1
2708;Gómez et al.;null;BE 1
2709;Gómez et al.;null;BE 1
2710;Gómez et al.;null;BE 1
2711;Gómez et al.;null;BE 1
2712;Gómez et al.;null;BE 1
2713;Gómez et al.;null;BE 1
2714;Gómez et al.;null;BE 1
2715;Gómez et al.;null;BE 1
2716;Gómez et al.;null;BE 1
2717;Gómez et al.;null;BE 1
2718;Gómez et al.;null;BE 1
2719;Gómez et al.;null;BE 1
2720;Gómez et al.;null;BE 1
2721;Gómez et al.;null;BE 1
2722;Gómez et al.;null;BE 1
2723;Gómez et al.;null;BE 1
2724;Gómez et al.;null;BE 1
2725;Gómez et al.;null;BE 1
2726;Gómez et al.;null;BE 1
2727;Gómez et al.;0;BE 1
2728;Gómez et al.;0;BE 1
2729;Gómez et al.;0;BE 1
2730;Gómez et al.;0;BE 1
2731;Gómez et al.;0.251488;BE 1
2732;Gómez et al.;0.893216;BE 1
2733;Gómez et al.;0.95392;BE 1
2734;Gómez et al.;1.031968;BE 1
2735;Gómez et al.;2.08128;BE 1
2736;Gómez et al.;2.653632;BE 1
2737;Gómez et al.;3.1999679999999997;BE 1
2738;Gómez et al.;2.6969920000000003;BE 1
2739;Gómez et al.;2.73168;BE 1
2740;Gómez et al.;2.983168;BE 1
2741;Gómez et al.;2.636288;BE 1
2742;Gómez et al.;3.043872;BE 1
2743;Gómez et al.;2.2460479999999996;BE 1
2744;Gómez et al.;1.5175999999999998;BE 1
2745;Gómez et al.;1.222752;BE 1
2746;Gómez et al.;0.95392;BE 1
2747;Gómez et al.;null;BE 1
2748;Gómez et al.;null;BE 1
2749;Gómez et al.;null;BE 1
2750;Gómez et al.;null;BE 1
2751;Gómez et al.;null;BE 1
2752;Gómez et al.;null;BE 1
2753;Gómez et al.;null;BE 1
2754;Gómez et al.;null;BE 1
2755;Gómez et al.;null;BE 1
2756;Gómez et al.;null;BE 1
2757;Gómez et al.;null;BE 1
2758;Gómez et al.;null;BE 1
2759;Gómez et al.;null;BE 1
2760;Gómez et al.;null;BE 1
2761;Gómez et al.;null;BE 1
2762;Gómez et al.;null;BE 1
2763;Gómez et al.;null;BE 1
2764;Gómez et al.;null;BE 1
2765;Gómez et al.;null;BE 1
2766;Gómez et al.;null;BE 1
2767;Gómez et al.;null;BE 1
2768;Gómez et al.;null;BE 1
2769;Gómez et al.;null;BE 1
2770;Gómez et al.;null;BE 1
2771;Gómez et al.;null;BE 1
2772;Gómez et al.;null;BE 1
2773;Gómez et al.;null;BE 1
2774;Gómez et al.;null;BE 1
2775;Gómez et al.;null;BE 1
2776;Gómez et al.;null;BE 1
2777;Gómez et al.;null;BE 1
2778;Gómez et al.;null;BE 1
2779;Gómez et al.;null;BE 1
2780;Gómez et al.;null;BE 1
2781;Gómez et al.;null;BE 1
2782;Gómez et al.;null;BE 1
2783;Gómez et al.;null;BE 1
2784;Gómez et al.;null;BE 1
2785;Gómez et al.;null;BE 1
2786;Gómez et al.;null;BE 1
2787;Gómez et al.;null;BE 1
2788;Gómez et al.;null;BE 1
2789;Gómez et al.;null;BE 1
2790;Gómez et al.;null;BE 1
2791;Gómez et al.;null;BE 1
2792;Gómez et al.;null;BE 1
2793;Gómez et al.;null;BE 1
2794;Gómez et al.;null;BE 1
2795;Gómez et al.;null;BE 1
2796;Gómez et al.;null;BE 1
2797;Gómez et al.;null;BE 1
2798;Gómez et al.;null;BE 1
2799;Gómez et al.;null;BE 1
2800;Gómez et al.;null;BE 1
2801;Gómez et al.;null;BE 1
2802;Gómez et al.;null;BE 1
2803;Gómez et al.;null;BE 1
2804;Gómez et al.;null;BE 1
2805;Gómez et al.;null;BE 1
2806;Gómez et al.;null;BE 1
2807;Gómez et al.;null;BE 1
2808;Gómez et al.;null;BE 1
2809;Gómez et al.;null;BE 1
2810;Gómez et al.;null;BE 1
2811;Gómez et al.;null;BE 1
2812;Gómez et al.;null;BE 1
2813;Gómez et al.;null;BE 1
2814;Gómez et al.;null;BE 1
2815;Gómez et al.;null;BE 1
2816;Gómez et al.;null;BE 1
2817;Gómez et al.;null;BE 1
2818;Gómez et al.;null;BE 1
2819;Gómez et al.;null;BE 1
2820;Gómez et al.;null;BE 1
2821;Gómez et al.;null;BE 1
2822;Gómez et al.;null;BE 1
2823;Gómez et al.;null;BE 1
2824;Gómez et al.;null;BE 1
2825;Gómez et al.;null;BE 1
2826;Gómez et al.;null;BE 1
2827;Gómez et al.;null;BE 1
2828;Gómez et al.;null;BE 1
2829;Gómez et al.;null;BE 1
2830;Gómez et al.;null;BE 1
2831;Gómez et al.;null;BE 1
2832;Gómez et al.;null;BE 1
2833;Gómez et al.;null;BE 1
2834;Gómez et al.;null;BE 1
2835;Gómez et al.;null;BE 1
2836;Gómez et al.;null;BE 1
2837;Gómez et al.;null;BE 1
2838;Gómez et al.;null;BE 1
2839;Gómez et al.;null;BE 1
2840;Gómez et al.;null;BE 1
2841;Gómez et al.;null;BE 1
2842;Gómez et al.;null;BE 1
2843;Gómez et al.;null;BE 1
2844;Gómez et al.;null;BE 1
2845;Gómez et al.;null;BE 1
2846;Gómez et al.;null;BE 1
2847;Gómez et al.;0;BE 1
2848;Gómez et al.;0;BE 1
2849;Gómez et al.;0;BE 1
2850;Gómez et al.;0.884544;BE 1
2851;Gómez et al.;0.424928;BE 1
2852;Gómez et al.;0.546336;BE 1
2853;Gómez et al.;0.901888;BE 1
2854;Gómez et al.;0.875872;BE 1
2855;Gómez et al.;0.8325119999999999;BE 1
2856;Gómez et al.;2.29808;BE 1
2857;Gómez et al.;2.1159679999999996;BE 1
2858;Gómez et al.;2.324096;BE 1
2859;Gómez et al.;2.055264;BE 1
2860;Gómez et al.;1.968544;BE 1
2861;Gómez et al.;2.324096;BE 1
2862;Gómez et al.;2.141984;BE 1
2863;Gómez et al.;1.7170560000000001;BE 1
2864;Gómez et al.;0.901888;BE 1
2865;Gómez et al.;0.9105599999999999;BE 1
2866;Gómez et al.;0.9452480000000001;BE 1
2867;Gómez et al.;null;BE 1
2868;Gómez et al.;null;BE 1
2869;Gómez et al.;null;BE 1
2870;Gómez et al.;null;BE 1
2871;Gómez et al.;null;BE 1
2872;Gómez et al.;null;BE 1
2873;Gómez et al.;null;BE 1
2874;Gómez et al.;null;BE 1
2875;Gómez et al.;null;BE 1
2876;Gómez et al.;null;BE 1
2877;Gómez et al.;null;BE 1
2878;Gómez et al.;null;BE 1
2879;Gómez et al.;null;BE 1
2880;Gómez et al.;null;BE 1
2881;Gómez et al.;null;BE 1
2882;Gómez et al.;null;BE 1
2883;Gómez et al.;null;BE 1
2884;Gómez et al.;null;BE 1
2885;Gómez et al.;null;BE 1
2886;Gómez et al.;null;BE 1
2887;Gómez et al.;null;BE 1
2888;Gómez et al.;null;BE 1
2889;Gómez et al.;null;BE 1
2890;Gómez et al.;null;BE 1
2891;Gómez et al.;null;BE 1
2892;Gómez et al.;null;BE 1
2893;Gómez et al.;null;BE 1
2894;Gómez et al.;null;BE 1
2895;Gómez et al.;null;BE 1
2896;Gómez et al.;null;BE 1
2897;Gómez et al.;null;BE 1
2898;Gómez et al.;null;BE 1
2899;Gómez et al.;null;BE 1
2900;Gómez et al.;null;BE 1
2901;Gómez et al.;null;BE 1
2902;Gómez et al.;null;BE 1
2903;Gómez et al.;null;BE 1
2904;Gómez et al.;null;BE 1
2905;Gómez et al.;null;BE 1
2906;Gómez et al.;null;BE 1
2907;Gómez et al.;null;BE 1
2908;Gómez et al.;null;BE 1
2909;Gómez et al.;null;BE 1
2910;Gómez et al.;null;BE 1
2911;Gómez et al.;null;BE 1
2912;Gómez et al.;null;BE 1
2913;Gómez et al.;null;BE 1
2914;Gómez et al.;null;BE 1
2915;Gómez et al.;null;BE 1
2916;Gómez et al.;null;BE 1
2917;Gómez et al.;null;BE 1
2918;Gómez et al.;null;BE 1
2919;Gómez et al.;null;BE 1
2920;Gómez et al.;null;BE 1
2921;Gómez et al.;null;BE 1
2922;Gómez et al.;null;BE 1
2923;Gómez et al.;null;BE 1
2924;Gómez et al.;null;BE 1
2925;Gómez et al.;null;BE 1
2926;Gómez et al.;null;BE 1
2927;Gómez et al.;0.060704;BE 1
2928;Gómez et al.;0.06937600000000001;BE 1
2929;Gómez et al.;0.10406399999999999;BE 1
2930;Gómez et al.;0;BE 1
2931;Gómez et al.;0.08672;BE 1
2932;Gómez et al.;0.312192;BE 1
2933;Gómez et al.;2.47152;BE 1
2934;Gómez et al.;3.356064;BE 1
2935;Gómez et al.;4.362016;BE 1
2936;Gómez et al.;3.720288;BE 1
2937;Gómez et al.;3.9284160000000004;BE 1
2938;Gómez et al.;4.353344;BE 1
2939;Gómez et al.;null;BE 1
2940;Gómez et al.;4.231935999999999;BE 1
2941;Gómez et al.;4.518112;BE 1
2942;Gómez et al.;3.720288;BE 1
2943;Gómez et al.;4.041152;BE 1
2944;Gómez et al.;3.130592;BE 1
2945;Gómez et al.;4.03248;BE 1
2946;Gómez et al.;4.041152;BE 1
2947;Gómez et al.;null;BE 1
2948;Gómez et al.;null;BE 1
2949;Gómez et al.;null;BE 1
2950;Gómez et al.;null;BE 1
2951;Gómez et al.;null;BE 1
2952;Gómez et al.;null;BE 1
2953;Gómez et al.;null;BE 1
2954;Gómez et al.;null;BE 1
2955;Gómez et al.;null;BE 1
2956;Gómez et al.;null;BE 1
2957;Gómez et al.;null;BE 1
2958;Gómez et al.;null;BE 1
2959;Gómez et al.;null;BE 1
2960;Gómez et al.;null;BE 1
2961;Gómez et al.;null;BE 1
2962;Gómez et al.;null;BE 1
2963;Gómez et al.;null;BE 1
2964;Gómez et al.;null;BE 1
2965;Gómez et al.;null;BE 1
2966;Gómez et al.;null;BE 1
2967;Gómez et al.;null;BE 1
2968;Gómez et al.;null;BE 1
2969;Gómez et al.;null;BE 1
2970;Gómez et al.;null;BE 1
2971;Gómez et al.;null;BE 1
2972;Gómez et al.;null;BE 1
2973;Gómez et al.;null;BE 1
2974;Gómez et al.;null;BE 1
2975;Gómez et al.;null;BE 1
2976;Gómez et al.;null;BE 1
2977;Gómez et al.;null;BE 1
2978;Gómez et al.;null;BE 1
2979;Gómez et al.;null;BE 1
2980;Gómez et al.;null;BE 1
2981;Gómez et al.;null;BE 1
2982;Gómez et al.;null;BE 1
2983;Gómez et al.;null;BE 1
2984;Gómez et al.;null;BE 1
2985;Gómez et al.;null;BE 1
2986;Gómez et al.;null;BE 1
2987;Gómez et al.;null;BE 1
2988;Gómez et al.;null;BE 1
2989;Gómez et al.;null;BE 1
2990;Gómez et al.;null;BE 1
2991;Gómez et al.;null;BE 1
2992;Gómez et al.;null;BE 1
2993;Gómez et al.;null;BE 1
2994;Gómez et al.;null;BE 1
2995;Gómez et al.;null;BE 1
2996;Gómez et al.;null;BE 1
2997;Gómez et al.;null;BE 1
2998;Gómez et al.;null;BE 1
2999;Gómez et al.;null;BE 1
3000;Gómez et al.;null;BE 1
3001;Gómez et al.;null;BE 1
3002;Gómez et al.;null;BE 1
3003;Gómez et al.;null;BE 1
3004;Gómez et al.;null;BE 1
3005;Gómez et al.;null;BE 1
3006;Gómez et al.;null;BE 1
3007;Gómez et al.;null;BE 1
3008;Gómez et al.;null;BE 1
3009;Gómez et al.;null;BE 1
3010;Gómez et al.;null;BE 1
3011;Gómez et al.;null;BE 1
3012;Gómez et al.;null;BE 1
3013;Gómez et al.;null;BE 1
3014;Gómez et al.;null;BE 1
3015;Gómez et al.;null;BE 1
3016;Gómez et al.;null;BE 1
3017;Gómez et al.;null;BE 1
3018;Gómez et al.;null;BE 1
3019;Gómez et al.;null;BE 1
3020;Gómez et al.;null;BE 1
3021;Gómez et al.;null;BE 1
3022;Gómez et al.;null;BE 1
3023;Gómez et al.;null;BE 1
3024;Gómez et al.;null;BE 1
3025;Gómez et al.;null;BE 1
3026;Gómez et al.;null;BE 1
3027;Gómez et al.;null;BE 1
3028;Gómez et al.;null;BE 1
3029;Gómez et al.;null;BE 1
3030;Gómez et al.;null;BE 1
3031;Gómez et al.;null;BE 1
3032;Gómez et al.;null;BE 1
3033;Gómez et al.;null;BE 1
3034;Gómez et al.;null;BE 1
3035;Gómez et al.;null;BE 1
3036;Gómez et al.;null;BE 1
3037;Gómez et al.;null;BE 1
3038;Gómez et al.;null;BE 1
3039;Gómez et al.;null;BE 1
3040;Gómez et al.;null;BE 1
3041;Gómez et al.;null;BE 1
3042;Gómez et al.;null;BE 1
3043;Gómez et al.;null;BE 1
3044;Gómez et al.;null;BE 1
3045;Gómez et al.;null;BE 1
3046;Gómez et al.;null;BE 1
3047;Gómez et al.;null;BE 1
3048;Gómez et al.;null;BE 1
3049;Gómez et al.;null;BE 1
3050;Gómez et al.;null;BE 1
3051;Gómez et al.;null;BE 1
3052;Gómez et al.;null;BE 1
3053;Gómez et al.;null;BE 1
3054;Gómez et al.;null;BE 1
3055;Gómez et al.;null;BE 1
3056;Gómez et al.;null;BE 1
3057;Gómez et al.;null;BE 1
3058;Gómez et al.;null;BE 1
3059;Gómez et al.;null;BE 1
3060;Gómez et al.;null;BE 1
3061;Gómez et al.;null;BE 1
3062;Gómez et al.;null;BE 1
3063;Gómez et al.;null;BE 1
3064;Gómez et al.;null;BE 1
3065;Gómez et al.;null;BE 1
3066;Gómez et al.;null;BE 1
3067;Gómez et al.;null;BE 1
3068;Gómez et al.;null;BE 1
3069;Gómez et al.;null;BE 1
3070;Gómez et al.;null;BE 1
3071;Gómez et al.;0;BE 1
3072;Gómez et al.;0.09539199999999999;BE 1
3073;Gómez et al.;0.04336;BE 1
3074;Gómez et al.;0.10406399999999999;BE 1
3075;Gómez et al.;0.398912;BE 1
3076;Gómez et al.;2.176672;BE 1
3077;Gómez et al.;3.564192;BE 1
3078;Gómez et al.;2.939808;BE 1
3079;Gómez et al.;3.147936;BE 1
3080;Gómez et al.;2.8097280000000002;BE 1
3081;Gómez et al.;1.5436159999999999;BE 1
3082;Gómez et al.;1.188064;BE 1
3083;Gómez et al.;1.7170560000000001;BE 1
3084;Gómez et al.;2.176672;BE 1
3085;Gómez et al.;2.8097280000000002;BE 1
3086;Gómez et al.;3.876384;BE 1
3087;Gómez et al.;2.8270720000000003;BE 1
3088;Gómez et al.;3.460128;BE 1
3089;Gómez et al.;3.538176;BE 1
3090;Gómez et al.;1.6650239999999998;BE 1
3091;Gómez et al.;0.052031999999999995;BE 1
3092;Gómez et al.;0.121408;BE 1
3093;Gómez et al.;0.08672;BE 1
3094;Gómez et al.;0.10406399999999999;BE 1
3095;Gómez et al.;0.08672;BE 1
3096;Gómez et al.;0.078048;BE 1
3097;Gómez et al.;0.08672;BE 1
3098;Gómez et al.;0.08672;BE 1
3099;Gómez et al.;0.08672;BE 1
3100;Gómez et al.;0.08672;BE 1
3101;Gómez et al.;0.08672;BE 1
3102;Gómez et al.;0.09539199999999999;BE 1
3103;Gómez et al.;0.08672;BE 1
3104;Gómez et al.;0.078048;BE 1
3105;Gómez et al.;0.08672;BE 1
3106;Gómez et al.;0.08672;BE 1
3107;Gómez et al.;0.09539199999999999;BE 1
3108;Gómez et al.;0.19078399999999998;BE 1
3109;Gómez et al.;0.10406399999999999;BE 1
3110;Gómez et al.;0.23414400000000002;BE 1
3111;Gómez et al.;0.034688000000000004;BE 1
3112;Gómez et al.;0.20812799999999998;BE 1
3113;Gómez et al.;0.27750400000000003;BE 1
3114;Gómez et al.;0.156096;BE 1
3115;Gómez et al.;0.19078399999999998;BE 1
3116;Gómez et al.;0.19078399999999998;BE 1
3117;Gómez et al.;0.199456;BE 1
3118;Gómez et al.;0.21680000000000002;BE 1
3119;Gómez et al.;0.19078399999999998;BE 1
3120;Gómez et al.;0.199456;BE 1
3121;Gómez et al.;0.199456;BE 1
3122;Gómez et al.;0.199456;BE 1
3123;Gómez et al.;0.034688000000000004;BE 1
3124;Gómez et al.;0;BE 1
3125;Gómez et al.;0;BE 1
3126;Gómez et al.;0;BE 1
3127;Gómez et al.;0;BE 1
3128;Gómez et al.;0;BE 1
3129;Gómez et al.;0;BE 1
3130;Gómez et al.;0;BE 1
3131;Gómez et al.;0;BE 1
3132;Gómez et al.;0;BE 1
3133;Gómez et al.;0;BE 1
3134;Gómez et al.;0;BE 1
3135;Gómez et al.;0;BE 1
3136;Gómez et al.;0;BE 1
3137;Gómez et al.;0;BE 1
3138;Gómez et al.;0;BE 1
3139;Gómez et al.;0;BE 1
3140;Gómez et al.;0;BE 1
3141;Gómez et al.;0;BE 1
3142;Gómez et al.;0;BE 1
3143;Gómez et al.;0;BE 1
3144;Gómez et al.;0;BE 1
3145;Gómez et al.;0;BE 1
3146;Gómez et al.;0;BE 1
3147;Gómez et al.;0;BE 1
3148;Gómez et al.;0;BE 1
3149;Gómez et al.;0;BE 1
3150;Gómez et al.;0;BE 1
3151;Gómez et al.;0;BE 1
3152;Gómez et al.;0;BE 1
3153;Gómez et al.;0;BE 1
3154;Gómez et al.;0;BE 1
3155;Gómez et al.;0;BE 1
3156;Gómez et al.;0;BE 1
3157;Gómez et al.;0;BE 1
3158;Gómez et al.;0;BE 1
3159;Gómez et al.;0;BE 1
3160;Gómez et al.;0;BE 1
3161;Gómez et al.;0;BE 1
3162;Gómez et al.;0;BE 1
3163;Gómez et al.;0;BE 1
3164;Gómez et al.;0;BE 1
3165;Gómez et al.;0;BE 1
3166;Gómez et al.;0;BE 1
3167;Gómez et al.;0;BE 1
3168;Gómez et al.;0;BE 1
3169;Gómez et al.;0;BE 1
3170;Gómez et al.;0;BE 1
3171;Gómez et al.;3.5988800000000003;BE 1
3172;Gómez et al.;8.06496;BE 1
3173;Gómez et al.;7.813472;BE 1
3174;Gómez et al.;7.258464;BE 1
3175;Gómez et al.;8.385824000000001;BE 1
3176;Gómez et al.;7.9088639999999995;BE 1
3177;Gómez et al.;8.437856;BE 1
3178;Gómez et al.;8.316448000000001;BE 1
3179;Gómez et al.;8.585280000000001;BE 1
3180;Gómez et al.;7.995584;BE 1
3181;Gómez et al.;7.744096;BE 1
3182;Gómez et al.;8.056288;BE 1
3183;Gómez et al.;8.741376;BE 1
3184;Gómez et al.;8.351136;BE 1
3185;Gómez et al.;8.004256;BE 1
3186;Gómez et al.;8.186368;BE 1
3187;Gómez et al.;8.672;BE 1
3188;Gómez et al.;7.275808;BE 1
3189;Gómez et al.;8.84544;BE 1
3190;Gómez et al.;4.665536;BE 1
3191;Gómez et al.;0.19078399999999998;BE 1
3192;Gómez et al.;0.21680000000000002;BE 1
3193;Gómez et al.;0.251488;BE 1
3194;Gómez et al.;0.147424;BE 1
3195;Gómez et al.;0.19078399999999998;BE 1
3196;Gómez et al.;0.199456;BE 1
3197;Gómez et al.;0.19078399999999998;BE 1
3198;Gómez et al.;0.21680000000000002;BE 1
3199;Gómez et al.;0.182112;BE 1
3200;Gómez et al.;0.23414400000000002;BE 1
3201;Gómez et al.;0.6330560000000001;BE 1
3202;Gómez et al.;0.338208;BE 1
3203;Gómez et al.;0.728448;BE 1
3204;Gómez et al.;0.45961599999999997;BE 1
3205;Gómez et al.;0.156096;BE 1
3206;Gómez et al.;0;BE 1
3207;Gómez et al.;0;BE 1
3208;Gómez et al.;0;BE 1
3209;Gómez et al.;0;BE 1
3210;Gómez et al.;0;BE 1
3211;Gómez et al.;0;BE 1
3212;Gómez et al.;0;BE 1
3213;Gómez et al.;0;BE 1
3214;Gómez et al.;0;BE 1
3215;Gómez et al.;0;BE 1
3216;Gómez et al.;0;BE 1
3217;Gómez et al.;0;BE 1
3218;Gómez et al.;0;BE 1
3219;Gómez et al.;0;BE 1
3220;Gómez et al.;0;BE 1
3221;Gómez et al.;0;BE 1
3222;Gómez et al.;0;BE 1
3223;Gómez et al.;0;BE 1
3224;Gómez et al.;0;BE 1
3225;Gómez et al.;0;BE 1
3226;Gómez et al.;0;BE 1
3227;Gómez et al.;0;BE 1
3228;Gómez et al.;0;BE 1
3229;Gómez et al.;0;BE 1
3230;Gómez et al.;0;BE 1
3231;Gómez et al.;2.835744;BE 1
3232;Gómez et al.;6.920256;BE 1
3233;Gómez et al.;7.223776;BE 1
3234;Gómez et al.;4.977728;BE 1
3235;Gómez et al.;4.68288;BE 1
3236;Gómez et al.;5.28992;BE 1
3237;Gómez et al.;5.5414080000000006;BE 1
3238;Gómez et al.;5.047104;BE 1
3239;Gómez et al.;5.3246080000000005;BE 1
3240;Gómez et al.;5.42;BE 1
3241;Gómez et al.;4.630848;BE 1
3242;Gómez et al.;5.46336;BE 1
3243;Gómez et al.;5.07312;BE 1
3244;Gómez et al.;5.1771840000000005;BE 1
3245;Gómez et al.;6.33056;BE 1
3246;Gómez et al.;4.8823360000000005;BE 1
3247;Gómez et al.;4.977728;BE 1
3248;Gómez et al.;4.656864;BE 1
3249;Gómez et al.;5.047104;BE 1
3250;Gómez et al.;3.4688000000000003;BE 1
3251;Gómez et al.;0.6330560000000001;BE 1
3252;Gómez et al.;0.242816;BE 1
3253;Gómez et al.;0.34688;BE 1
3254;Gómez et al.;0.35555200000000003;BE 1
3255;Gómez et al.;0.38156799999999996;BE 1
3256;Gómez et al.;0.372896;BE 1
3257;Gómez et al.;0.199456;BE 1
3258;Gómez et al.;0.09539199999999999;BE 1
3259;Gómez et al.;0.13875200000000001;BE 1
3260;Gómez et al.;0.13875200000000001;BE 1
3261;Gómez et al.;0.13008;BE 1
3262;Gómez et al.;0.13875200000000001;BE 1
3263;Gómez et al.;0.156096;BE 1
3264;Gómez et al.;0.147424;BE 1
3265;Gómez et al.;0.13008;BE 1
3266;Gómez et al.;0.147424;BE 1
3267;Gómez et al.;0.147424;BE 1
3268;Gómez et al.;0.182112;BE 1
3269;Gómez et al.;0.242816;BE 1
3270;Gómez et al.;0;BE 1
3271;Gómez et al.;0.08672;BE 1
3272;Gómez et al.;0.034688000000000004;BE 1
3273;Gómez et al.;0.979936;BE 1
3274;Gómez et al.;2.506208;BE 1
3275;Gómez et al.;3.6422399999999997;BE 1
3276;Gómez et al.;3.1999679999999997;BE 1
3277;Gómez et al.;3.20864;BE 1
3278;Gómez et al.;3.278016;BE 1
3279;Gómez et al.;2.462848;BE 1
3280;Gómez et al.;2.783712;BE 1
3281;Gómez et al.;2.402144;BE 1
3282;Gómez et al.;2.5322240000000003;BE 1
3283;Gómez et al.;1.855808;BE 1
3284;Gómez et al.;1.031968;BE 1
3285;Gómez et al.;1.309472;BE 1
3286;Gómez et al.;1.283456;BE 1
3287;Gómez et al.;2.2373760000000003;BE 1
3288;Gómez et al.;1.8818240000000002;BE 1
3289;Gómez et al.;1.101344;BE 1
3290;Gómez et al.;2.0986239999999996;BE 1
3291;Gómez et al.;0.34688;BE 1
3292;Gómez et al.;0.511648;BE 1
3293;Gómez et al.;0.23414400000000002;BE 1
3294;Gómez et al.;0.502976;BE 1
3295;Gómez et al.;0.338208;BE 1
3296;Gómez et al.;1.17072;BE 1
3297;Gómez et al.;4.127872;BE 1
3298;Gómez et al.;3.798336;BE 1
3299;Gómez et al.;3.9544319999999997;BE 1
3300;Gómez et al.;3.8070079999999997;BE 1
3301;Gómez et al.;3.997792;BE 1
3302;Gómez et al.;3.55552;BE 1
3303;Gómez et al.;3.867712;BE 1
3304;Gómez et al.;4.136544;BE 1
3305;Gómez et al.;3.3300479999999997;BE 1
3306;Gómez et al.;5.099136000000001;BE 1
3307;Gómez et al.;5.6194560000000005;BE 1
3308;Gómez et al.;4.336;BE 1
3309;Gómez et al.;0.147424;BE 1
3310;Gómez et al.;0.26016;BE 1
3311;Gómez et al.;2.8704319999999997;BE 1
3312;Gómez et al.;5.584768;BE 1
3313;Gómez et al.;9.49584;BE 1
3314;Gómez et al.;11.082816000000001;BE 1
3315;Gómez et al.;10.527808;BE 1
3316;Gómez et al.;11.048128;BE 1
3317;Gómez et al.;10.4064;BE 1
3318;Gómez et al.;14.092;BE 1
3319;Gómez et al.;8.394495999999998;BE 1
3320;Gómez et al.;10.92672;BE 1
3321;Gómez et al.;3.997792;BE 1
3322;Gómez et al.;2.801056;BE 1
3323;Gómez et al.;3.373408;BE 1
3324;Gómez et al.;7.509952;BE 1
3325;Gómez et al.;11.447040000000001;BE 1
3326;Gómez et al.;10.770624;BE 1
3327;Gómez et al.;10.92672;BE 1
3328;Gómez et al.;9.808031999999999;BE 1
3329;Gómez et al.;15.444832;BE 1
3330;Gómez et al.;7.032992;BE 1
3331;Gómez et al.;0.511648;BE 1
3332;Gómez et al.;0.34688;BE 1
3333;Gómez et al.;0.38156799999999996;BE 1
3334;Gómez et al.;0.38156799999999996;BE 1
3335;Gómez et al.;0.060704;BE 1
3336;Gómez et al.;0.13008;BE 1
3337;Gómez et al.;0.156096;BE 1
3338;Gómez et al.;0.112736;BE 1
3339;Gómez et al.;0.121408;BE 1
3340;Gómez et al.;0.13875200000000001;BE 1
3341;Gómez et al.;0.13875200000000001;BE 1
3342;Gómez et al.;0.121408;BE 1
3343;Gómez et al.;0.121408;BE 1
3344;Gómez et al.;0.147424;BE 1
3345;Gómez et al.;0.13008;BE 1
3346;Gómez et al.;0.156096;BE 1
3347;Gómez et al.;0.164768;BE 1
3348;Gómez et al.;0.19078399999999998;BE 1
3349;Gómez et al.;0.164768;BE 1
3350;Gómez et al.;1.2747840000000001;BE 1
3351;Gómez et al.;5.281248;BE 1
3352;Gómez et al.;4.995072;BE 1
3353;Gómez et al.;5.5067200000000005;BE 1
3354;Gómez et al.;5.3246080000000005;BE 1
3355;Gómez et al.;5.116479999999999;BE 1
3356;Gómez et al.;5.116479999999999;BE 1
3357;Gómez et al.;6.6861120000000005;BE 1
3358;Gómez et al.;4.2926400000000005;BE 1
3359;Gómez et al.;4.691552;BE 1
3360;Gómez et al.;5.610784;BE 1
