Time;Hour;0x00;QoS 1;BE 1;BE 2;BE 3;QoS 2
185;2020-06-28T18:45:05+02:00;0.098512;1.066656;0.9886079999999999;1.231424;0.6850879999999999;0
186;2020-06-28T18:45:06+02:00;0.011568;3.0872319999999998;4.9864;5.012416;3.3820799999999998;0
187;2020-06-28T18:45:07+02:00;0.004416000000000001;2.055264;5.732192;5.714848;0;0
188;2020-06-28T18:45:08+02:00;0.006;2.107296;7.4665919999999995;7.475264;0;0
189;2020-06-28T18:45:09+02:00;0.001248;2.03792;7.249792;7.249792;0;0
190;2020-06-28T18:45:10+02:00;0.004368;1.86448;6.1311040000000006;6.1311040000000006;0;0
191;2020-06-28T18:45:11+02:00;0.009728;2.159328;7.267136000000001;7.275808;0;0
192;2020-06-28T18:45:12+02:00;0.004416000000000001;1.942528;8.099648;8.082304;0;0
193;2020-06-28T18:45:13+02:00;0.005664;2.1159679999999996;6.261184;6.295872;0;0
194;2020-06-28T18:45:14+02:00;0.0037440000000000004;2.3674560000000002;7.301824;7.284479999999999;0;0
195;2020-06-28T18:45:15+02:00;0.002496;2.185344;7.06768;7.041664;0;0
196;2020-06-28T18:45:16+02:00;0.015392;1.9512;7.267136000000001;7.284479999999999;0;0
197;2020-06-28T18:45:17+02:00;0.004416000000000001;1.9945599999999999;7.145728;7.32784;0;0
198;2020-06-28T18:45:18+02:00;0.006624;2.046592;6.9115839999999995;6.7294719999999995;0;0
199;2020-06-28T18:45:19+02:00;0.010192;2.445504;5.714848;5.714848;0;0
200;2020-06-28T18:45:20+02:00;0.004992;1.786432;5.975008;5.975008;0;0
201;2020-06-28T18:45:21+02:00;0.012768;2.159328;6.37392;6.3565760000000004;0;0
202;2020-06-28T18:45:22+02:00;0.005952;2.12464;6.295872;6.304544;0;0
203;2020-06-28T18:45:23+02:00;0.00816;1.9945599999999999;5.89696;5.9143040000000004;0;0
204;2020-06-28T18:45:24+02:00;0.0022080000000000003;1.6910399999999999;4.891008;4.8823360000000005;0;0
205;2020-06-28T18:45:25+02:00;0.10406399999999999;0.147424;0.156096;0.156096;0;0
206;2020-06-28T18:45:26+02:00;0.087408;2.185344;2.939808;2.6796480000000003;0;0
207;2020-06-28T18:45:27+02:00;0.010848;4.067168000000001;5.454688;5.46336;0;0
208;2020-06-28T18:45:28+02:00;0.007584;1.3788479999999999;1.9858879999999999;1.942528;0;0
209;2020-06-28T18:45:29+02:00;0.004752;1.4308800000000002;1.769088;1.786432;0;0
210;2020-06-28T18:45:30+02:00;0.0037440000000000004;1.3008;1.352832;1.3788479999999999;0;0
211;2020-06-28T18:45:31+02:00;0.0056159999999999995;2.64496;2.8617600000000003;2.853088;0;0
212;2020-06-28T18:45:32+02:00;0.010784;1.5522880000000001;1.5696320000000001;1.5869760000000002;0;0
213;2020-06-28T18:45:33+02:00;0.007056;1.500256;1.508928;1.456896;0;0
214;2020-06-28T18:45:34+02:00;0.006432;1.465568;1.465568;1.508928;0;0
215;2020-06-28T18:45:35+02:00;0.006575999999999999;3.798336;3.278016;3.278016;0;0
216;2020-06-28T18:45:36+02:00;0.007056;3.9457600000000004;5.246560000000001;5.237888;0;0
217;2020-06-28T18:45:37+02:00;0.011968;2.332768;5.454688;5.454688;0;0
218;2020-06-28T18:45:38+02:00;0.013007999999999999;2.194016;6.6167359999999995;6.6167359999999995;0;0
219;2020-06-28T18:45:39+02:00;0.025816;1.933856;7.180416;7.1717439999999995;0;0
220;2020-06-28T18:45:40+02:00;0.007679999999999999;1.7344000000000002;6.928928;6.920256;0;0
221;2020-06-28T18:45:41+02:00;0.008112;2.055264;6.902912000000001;6.89424;0;0
222;2020-06-28T18:45:42+02:00;0.016768;1.899168;7.24112;7.275808;0;0
223;2020-06-28T18:45:43+02:00;0.013104;2.194016;6.5733760000000006;6.5386880000000005;0;0
224;2020-06-28T18:45:44+02:00;0.018672;1.9858879999999999;5.07312;5.107808;1.240096;0
225;2020-06-28T18:45:45+02:00;0.274656;0.19078399999999998;0.667744;0.667744;0.615712;0
226;2020-06-28T18:45:46+02:00;0.01272;2.9918400000000003;3.564192;3.477472;3.0872319999999998;0
227;2020-06-28T18:45:47+02:00;0.014784;2.5929279999999997;4.431392;4.4747520000000005;3.8416959999999998;0
228;2020-06-28T18:45:48+02:00;0.01416;2.011904;4.786944;4.786944;4.336;0
229;2020-06-28T18:45:49+02:00;0.005376000000000001;1.9772159999999999;4.630848;4.630848;4.59616;0
230;2020-06-28T18:45:50+02:00;0.0037440000000000004;2.2633919999999996;4.231935999999999;4.231935999999999;4.24928;0
231;2020-06-28T18:45:51+02:00;0.007728;1.9512;4.46608;4.4400640000000005;4.457408;0
232;2020-06-28T18:45:52+02:00;0.014704;1.942528;4.544128;4.5528;4.5528;0
233;2020-06-28T18:45:53+02:00;0.006624;1.8818240000000002;4.856319999999999;4.864992;4.864992;0
234;2020-06-28T18:45:54+02:00;0.004752;2.1159679999999996;5.255232;5.263904;5.237888;0
235;2020-06-28T18:45:55+02:00;0.0018720000000000002;1.77776;4.275296;4.257952;4.266624;0
236;2020-06-28T18:45:56+02:00;0.005184;2.2373760000000003;3.9284160000000004;3.937088;3.9544319999999997;0
237;2020-06-28T18:45:57+02:00;0.010688000000000001;2.176672;3.9457600000000004;3.9544319999999997;3.9544319999999997;0
238;2020-06-28T18:45:58+02:00;0.008064;2.107296;4.049824;4.041152;4.041152;0
239;2020-06-28T18:45:59+02:00;0.004752;2.2373760000000003;4.110528;4.1192;4.1192;0
240;2020-06-28T18:46:00+02:00;0.005184;1.9772159999999999;3.997792;3.997792;3.997792;0
241;2020-06-28T18:46:01+02:00;0.007488000000000001;2.03792;3.798336;3.798336;3.77232;0
242;2020-06-28T18:46:02+02:00;0.009087999999999999;2.150656;4.197247999999999;4.16256;4.1799040000000005;0
243;2020-06-28T18:46:03+02:00;0.008928;2.03792;3.798336;3.833024;3.8243519999999998;0
244;2020-06-28T18:46:04+02:00;0.004752;1.6650239999999998;3.7463040000000003;3.720288;3.720288;0
245;2020-06-28T18:46:05+02:00;0.175024;0.225472;0.23414400000000002;0.225472;0.23414400000000002;0
246;2020-06-28T18:46:06+02:00;0.047439999999999996;1.855808;2.73168;2.6796480000000003;2.73168;0
247;2020-06-28T18:46:07+02:00;0.006719999999999999;3.8243519999999998;5.220544;5.263904;1.1186880000000001;0
248;2020-06-28T18:46:08+02:00;0.007679999999999999;2.540896;6.738144;6.7294719999999995;0;0
249;2020-06-28T18:46:09+02:00;0.004416000000000001;2.185344;6.261184;6.252511999999999;0;0
250;2020-06-28T18:46:10+02:00;0.003456;1.751744;5.532736;5.515391999999999;0;0
251;2020-06-28T18:46:11+02:00;0.0037440000000000004;2.029248;6.2785280000000006;6.460640000000001;0;0
252;2020-06-28T18:46:12+02:00;0.007008;2.2373760000000003;7.24112;7.0590079999999995;0;0
253;2020-06-28T18:46:13+02:00;0.006448000000000001;2.12464;6.4693119999999995;6.486656;0;0
254;2020-06-28T18:46:14+02:00;0.004416000000000001;2.29808;7.1630720000000005;7.137055999999999;0;0
255;2020-06-28T18:46:15+02:00;0.0031680000000000002;2.150656;7.284479999999999;7.275808;0;0
256;2020-06-28T18:46:16+02:00;0.010816000000000001;1.9512;5.706176;5.740863999999999;0;0
257;2020-06-28T18:46:17+02:00;0.006448000000000001;1.959872;4.301312;4.318656;0;0
