Time,Hour,0x00,0x01,0x02
322,2020-10-30T12:18:02-07:00,0,475.273,7.101
323,2020-10-30T12:18:03-07:00,0,473.951,7.74
324,2020-10-30T12:18:04-07:00,0,441.632,7.454
325,2020-10-30T12:18:05-07:00,0,504.866,7.583
326,2020-10-30T12:18:06-07:00,0,492.023,7.804
327,2020-10-30T12:18:07-07:00,0,475.724,7.706
328,2020-10-30T12:18:08-07:00,0,464.981,7.708
329,2020-10-30T12:18:09-07:00,0,541.156,7.971
330,2020-10-30T12:18:10-07:00,0,469.518,7.875
331,2020-10-30T12:18:11-07:00,0,468.803,7.446
332,2020-10-30T12:18:12-07:00,0,478.668,7.807
333,2020-10-30T12:18:13-07:00,0,444.348,8.05
334,2020-10-30T12:18:14-07:00,0,493.168,7.775
335,2020-10-30T12:18:15-07:00,0,454.579,7.57
336,2020-10-30T12:18:16-07:00,0,547.894,8.337
337,2020-10-30T12:18:17-07:00,0,487.203,56.158
338,2020-10-30T12:18:18-07:00,0,1413.61,338.803
339,2020-10-30T12:18:19-07:00,0,2326.628,443.003
340,2020-10-30T12:18:20-07:00,0,3273.15,466.9
341,2020-10-30T12:18:21-07:00,0,2385.678,110.033
342,2020-10-30T12:18:22-07:00,0,452.262,7.474
343,2020-10-30T12:18:23-07:00,0,487.504,7.822
344,2020-10-30T12:18:24-07:00,0,497.683,6.923
345,2020-10-30T12:18:25-07:00,0,466.821,6.087
346,2020-10-30T12:18:26-07:00,0,474.575,6.23
347,2020-10-30T12:18:27-07:00,0,460.273,15.792
348,2020-10-30T12:18:28-07:00,0,1202.658,339.484
349,2020-10-30T12:18:29-07:00,0,1202.658,584.455
350,2020-10-30T12:18:30-07:00,0,2248.857,584.455
351,2020-10-30T12:18:31-07:00,0,4485.257,220.952
352,2020-10-30T12:18:32-07:00,0,1484.257,6.584
353,2020-10-30T12:18:33-07:00,0,475.197,6.112
354,2020-10-30T12:18:34-07:00,0,486.038,6.546
355,2020-10-30T12:18:35-07:00,0,445.724,6.226
356,2020-10-30T12:18:36-07:00,0,488.199,6.618
357,2020-10-30T12:18:37-07:00,0,452.221,6.525
358,2020-10-30T12:18:38-07:00,0,501.81,6.665
359,2020-10-30T12:18:39-07:00,0,540.796,6.441
360,2020-10-30T12:18:40-07:00,0,491.728,6.457
361,2020-10-30T12:18:41-07:00,0,452.318,6.149
362,2020-10-30T12:18:42-07:00,0,432.907,6.26
363,2020-10-30T12:18:43-07:00,0,454.224,6.97
364,2020-10-30T12:18:44-07:00,0,468.739,6.444
365,2020-10-30T12:18:45-07:00,0,493.195,6.825
366,2020-10-30T12:18:46-07:00,0,528.71,6.819
367,2020-10-30T12:18:47-07:00,0,483.862,6.505
368,2020-10-30T12:18:48-07:00,0,474.199,6.498
369,2020-10-30T12:18:49-07:00,0,464.542,6.621
370,2020-10-30T12:18:50-07:00,0,464.152,6.882
371,2020-10-30T12:18:51-07:00,0,521.431,7.305
372,2020-10-30T12:18:52-07:00,0,470.348,6.445
373,2020-10-30T12:18:53-07:00,0,521.988,7.097
374,2020-10-30T12:18:54-07:00,0,510.34,6.668
375,2020-10-30T12:18:55-07:00,0,503.815,7.341
376,2020-10-30T12:18:56-07:00,0,470.215,6.748
377,2020-10-30T12:18:57-07:00,0,494.196,6.895
378,2020-10-30T12:18:58-07:00,0,445.982,6.651
379,2020-10-30T12:18:59-07:00,0,479.639,6.917
380,2020-10-30T12:19:00-07:00,0,474.932,7.103
381,2020-10-30T12:19:01-07:00,0,507.431,7.08
382,2020-10-30T12:19:02-07:00,0,488.91,6.507
383,2020-10-30T12:19:03-07:00,0,492.981,7.143
384,2020-10-30T12:19:04-07:00,0,464.179,7.118
385,2020-10-30T12:19:05-07:00,0,452.438,6.523
386,2020-10-30T12:19:06-07:00,0,481.2,7.36
387,2020-10-30T12:19:07-07:00,0,499.85,7.077
388,2020-10-30T12:19:08-07:00,0,445.202,7.004
389,2020-10-30T12:19:09-07:00,0,467.012,6.939
390,2020-10-30T12:19:10-07:00,0,459.205,7.07
391,2020-10-30T12:19:11-07:00,0,439.048,6.974
392,2020-10-30T12:19:12-07:00,0,494.074,7.038
393,2020-10-30T12:19:13-07:00,0,477.502,7.028
394,2020-10-30T12:19:14-07:00,0,519.965,7.102
395,2020-10-30T12:19:15-07:00,0,470.075,7.011
396,2020-10-30T12:19:16-07:00,0,539.887,7.321
397,2020-10-30T12:19:17-07:00,0,525.966,37.81
398,2020-10-30T12:19:18-07:00,0,1557.537,77.187
399,2020-10-30T12:19:19-07:00,0,2515.309,98.185
400,2020-10-30T12:19:20-07:00,0,3451.878,215.161
401,2020-10-30T12:19:21-07:00,0,4084.549,80.993
402,2020-10-30T12:19:22-07:00,0,564.796,6.851
403,2020-10-30T12:19:23-07:00,0,519.453,7.645
404,2020-10-30T12:19:24-07:00,0,512.723,7.028
405,2020-10-30T12:19:25-07:00,0,492.42,7.336
406,2020-10-30T12:19:26-07:00,0,463.594,7.115
407,2020-10-30T12:19:27-07:00,0,458.964,19.179
408,2020-10-30T12:19:28-07:00,0,1224.359,361.311
409,2020-10-30T12:19:29-07:00,0,1224.359,361.311
410,2020-10-30T12:19:30-07:00,0,2241.453,599.372
411,2020-10-30T12:19:31-07:00,0,4386.876,229.92
412,2020-10-30T12:19:32-07:00,0,1588.372,7.184
413,2020-10-30T12:19:33-07:00,0,466.166,7.01
414,2020-10-30T12:19:34-07:00,0,458.474,7.33
415,2020-10-30T12:19:35-07:00,0,462.392,7.195
416,2020-10-30T12:19:36-07:00,0,477.037,7.366
417,2020-10-30T12:19:37-07:00,0,493.689,7.041
418,2020-10-30T12:19:38-07:00,0,544.846,7.595
419,2020-10-30T12:19:39-07:00,0,510.234,7.292
420,2020-10-30T12:19:40-07:00,0,519.158,7.728
421,2020-10-30T12:19:41-07:00,0,481.478,7.131
422,2020-10-30T12:19:42-07:00,0,466.156,7.5
423,2020-10-30T12:19:43-07:00,0,541.412,7.711
424,2020-10-30T12:19:44-07:00,0,476.695,7.29
425,2020-10-30T12:19:45-07:00,0,491.211,7.468
426,2020-10-30T12:19:46-07:00,0,550.655,7.868
427,2020-10-30T12:19:47-07:00,0,463.742,7.208
428,2020-10-30T12:19:48-07:00,0,456.413,7.426
429,2020-10-30T12:19:49-07:00,0,462.613,7.222
430,2020-10-30T12:19:50-07:00,0,464.052,7.393
431,2020-10-30T12:19:51-07:00,0,502.088,7.758
432,2020-10-30T12:19:52-07:00,0,469.395,7.172
433,2020-10-30T12:19:53-07:00,0,520.871,7.945
434,2020-10-30T12:19:54-07:00,0,492.241,7.449
435,2020-10-30T12:19:55-07:00,0,478.235,7.204
436,2020-10-30T12:19:56-07:00,0,460.741,7.603
437,2020-10-30T12:19:57-07:00,0,446.246,7.018
438,2020-10-30T12:19:58-07:00,0,494.87,7.53
439,2020-10-30T12:19:59-07:00,0,450.986,7.375
440,2020-10-30T12:20:00-07:00,0,448.444,7.464
441,2020-10-30T12:20:01-07:00,0,516.091,7.749
442,2020-10-30T12:20:02-07:00,0,484.8,7.433
