sep=;
"Time";"APP: 3 - Node: 11";"APP: 3 - Node: 8860215";"APP: 4 - Node: 11880865";"APP: 4 - Node: 12";"APP: 2 - Node: 13";"APP: 2 - Node: 8860310";"APP: 1 - Node: 11879605";"APP: 1 - Node: 13"
"2020-10-09T12:38:42+02:00";null;null;null;null;-46;-62;null;null
"2020-10-09T12:38:43+02:00";null;null;-44;-44;null;null;null;null
"2020-10-09T12:38:45+02:00";null;null;null;null;null;null;-49;null
"2020-10-09T12:38:46+02:00";-30;-30;null;null;-49;-62;null;-44
"2020-10-09T12:38:48+02:00";null;null;-46;-45;null;null;null;null
"2020-10-09T12:38:50+02:00";null;null;null;null;null;null;-46;null
"2020-10-09T12:38:51+02:00";-30;-29;null;null;null;null;null;-44
"2020-10-09T12:38:52+02:00";null;null;null;null;-46;-61;null;null
"2020-10-09T12:38:53+02:00";null;null;-44;-44;null;null;null;null
"2020-10-09T12:38:56+02:00";-29;-33;null;null;null;null;-46;-44
"2020-10-09T12:38:57+02:00";null;null;null;null;-46;-62;null;null
"2020-10-09T12:38:58+02:00";null;null;-44;-43;null;null;null;null
"2020-10-09T12:39:00+02:00";null;null;null;null;null;null;-46;-43
"2020-10-09T12:39:01+02:00";-29;-33;-44;-45;-46;-62;null;null
"2020-10-09T12:39:05+02:00";null;null;null;null;null;null;-46;null
"2020-10-09T12:39:06+02:00";-28;-35;-44;-45;null;null;null;-43
"2020-10-09T12:39:07+02:00";null;null;null;null;-46;-61;null;null
"2020-10-09T12:39:10+02:00";null;null;null;null;null;null;-48;-43
"2020-10-09T12:39:11+02:00";-30;-35;-52;-45;null;null;null;null
"2020-10-09T12:39:12+02:00";null;null;null;null;-48;-61;null;null
"2020-10-09T12:39:16+02:00";-29;-35;-50;-44;null;null;-48;-44
"2020-10-09T12:39:17+02:00";null;null;null;null;-47;-61;null;null
"2020-10-09T12:39:20+02:00";null;null;null;null;null;null;-46;-43
"2020-10-09T12:39:21+02:00";-29;-29;-46;-45;null;null;null;null
"2020-10-09T12:39:22+02:00";null;null;null;null;-48;-62;null;null
"2020-10-09T12:39:25+02:00";null;null;null;null;null;null;-42;-44
"2020-10-09T12:39:26+02:00";-28;-28;-46;-45;null;null;null;null
"2020-10-09T12:39:27+02:00";null;null;null;null;-46;-57;null;null
"2020-10-09T12:39:30+02:00";null;null;null;null;null;null;-40;-41
"2020-10-09T12:39:31+02:00";-29;-29;-46;-45;-48;-58;null;null
"2020-10-09T12:39:32+02:00";-28;-29;null;null;null;null;null;null
"2020-10-09T12:39:35+02:00";null;null;null;null;null;null;-40;-44
"2020-10-09T12:39:36+02:00";null;null;-46;-45;-46;-58;null;null
"2020-10-09T12:39:37+02:00";-29;-30;null;null;null;null;null;null
"2020-10-09T12:39:40+02:00";null;null;null;null;null;null;-42;-44
"2020-10-09T12:39:41+02:00";null;null;-44;-43;-48;-59;null;null
"2020-10-09T12:39:42+02:00";-28;-30;null;null;null;null;null;null
"2020-10-09T12:39:45+02:00";null;null;null;null;null;null;-43;-43
"2020-10-09T12:39:46+02:00";null;null;-44;-45;-46;-56;null;null
