sep=;
"Time";"APP: 3 - Node: 11";"APP: 3 - Node: 8860215";"APP: 4 - Node: 11880865";"APP: 4 - Node: 12";"APP: 2 - Node: 13";"APP: 2 - Node: 8860310";"APP: 1 - Node: 11879605";"APP: 1 - Node: 13"
"2020-10-09T12:44:41+02:00";25;118;60;23;null;null;null;52
"2020-10-09T12:44:42+02:00";null;null;null;null;35;46;null;null
"2020-10-09T12:44:45+02:00";null;null;null;null;null;null;51;22
"2020-10-09T12:44:46+02:00";28;95;null;null;null;47;null;null
"2020-10-09T12:44:47+02:00";null;null;85;21;73;null;null;null
"2020-10-09T12:44:51+02:00";59;119;null;null;43;73;48;22
"2020-10-09T12:44:52+02:00";null;null;101;63;null;null;null;null
"2020-10-09T12:44:55+02:00";null;null;null;null;null;null;89;77
"2020-10-09T12:44:56+02:00";111;106;null;null;37;65;null;null
"2020-10-09T12:44:57+02:00";null;null;87;38;null;null;null;null
"2020-10-09T12:45:01+02:00";29;132;null;null;114;62;74;50
"2020-10-09T12:45:02+02:00";null;null;87;26;null;null;null;null
"2020-10-09T12:45:06+02:00";32;99;94;null;null;null;76;50
"2020-10-09T12:45:07+02:00";null;null;null;23;56;67;null;null
"2020-10-09T12:45:10+02:00";null;null;null;null;null;null;54;106
"2020-10-09T12:45:11+02:00";55;123;null;null;null;null;null;null
"2020-10-09T12:45:12+02:00";null;null;77;23;2068;49;null;null
"2020-10-09T12:45:16+02:00";67;107;null;null;null;null;50;388
"2020-10-09T12:45:17+02:00";null;null;65;23;52;65;null;null
"2020-10-09T12:45:20+02:00";null;null;null;null;null;null;67;null
"2020-10-09T12:45:21+02:00";56;129;null;null;83;84;null;24
"2020-10-09T12:45:22+02:00";null;null;102;38;null;null;null;null
"2020-10-09T12:45:25+02:00";null;null;null;null;null;null;57;null
"2020-10-09T12:45:26+02:00";58;125;null;null;null;null;null;22
"2020-10-09T12:45:27+02:00";null;null;65;23;116;48;null;null
"2020-10-09T12:45:30+02:00";null;null;null;null;null;null;46;null
"2020-10-09T12:45:31+02:00";55;106;null;null;null;47;null;28
"2020-10-09T12:45:32+02:00";null;null;87;25;64;null;null;null
"2020-10-09T12:45:36+02:00";58;118;null;null;null;null;74;50
"2020-10-09T12:45:37+02:00";null;null;88;26;64;48;null;null
"2020-10-09T12:45:41+02:00";54;92;null;null;null;49;100;24
"2020-10-09T12:45:42+02:00";null;null;80;36;66;null;null;null
"2020-10-09T12:45:46+02:00";39;129;null;null;null;null;92;36
"2020-10-09T12:45:47+02:00";null;null;66;53;21;49;null;null
"2020-10-09T12:45:51+02:00";27;98;null;null;null;50;47;36
"2020-10-09T12:45:52+02:00";null;null;82;25;22;null;null;null
"2020-10-09T12:45:56+02:00";29;116;null;null;null;null;79;132
"2020-10-09T12:45:57+02:00";null;null;84;87;21;47;null;null
"2020-10-09T12:46:00+02:00";null;null;null;null;null;null;51;null
"2020-10-09T12:46:01+02:00";58;113;null;null;null;null;null;118
"2020-10-09T12:46:02+02:00";null;null;63;26;88;50;null;null
"2020-10-09T12:46:06+02:00";31;129;null;null;null;null;49;26
"2020-10-09T12:46:07+02:00";null;null;85;54;44;48;null;null
"2020-10-09T12:46:11+02:00";57;120;null;null;null;null;90;1594
"2020-10-09T12:46:12+02:00";null;null;62;25;40;55;null;null
"2020-10-09T12:46:16+02:00";40;98;null;null;null;50;49;24
"2020-10-09T12:46:17+02:00";null;null;79;24;63;null;null;null
"2020-10-09T12:46:20+02:00";null;null;null;null;null;null;58;null
