Time;Datetime;STA 2;STA 7;STA 3;STA 5;STA 8;STA 1;STA 4;STA 6
114;2020-09-16T11:26:52+02:00;0.0;0.0;0.0;0.0020485644708896056;0.011961007969715968;0.0007271370568537715;1.4380100416625268;5.377309768202218
115;2020-09-16T11:26:53+02:00;0.0;0.0;null;0.0;0.0;null;1.4888569477316809;5.91261757415764
116;2020-09-16T11:26:54+02:00;0.0;0.0006782253469544407;0.0;0.0;0.0;0.0;1.2343562744994077;4.1026287916009645
117;2020-09-16T11:26:55+02:00;null;0.002512183252092959;null;0.0;0.0;0.0;1.0504112709882294;4.342427237580036
118;2020-09-16T11:26:56+02:00;0.0;0.006546316240150672;0.0;0.0;0.0017993504589060574;0.0;0.7957946300280184;3.0963434799685725
119;2020-09-16T11:26:57+02:00;0.0;0.0;0.0;0.0024126152026698443;0.015789707057305032;0.0008417322091014048;1.6280862345062286;6.126664732250173
120;2020-09-16T11:26:58+02:00;0.0;null;0.0;0.0;0.0;0.0;1.2804285739808965;5.1555676790607405
121;2020-09-16T11:26:59+02:00;0.0;0.0006466982611065886;0.0;0.0;0.0006352493823465378;0.0;1.1900616938092718;4.103458611144413
122;2020-09-16T11:27:00+02:00;null;0.002510922328943069;null;0.0;0.0;0.0;1.0339208248719751;4.610030746377996
123;2020-09-16T11:27:01+02:00;0.0;0.007809996466789024;0.0;0.0;0.0019320949459322601;0.0;0.9694640238355382;3.314908609949515
124;2020-09-16T11:27:02+02:00;0.0;0.0;null;0.002317430500166787;0.010442116398918741;0.003356964679684054;1.0601538416776763;3.810443953701011
125;2020-09-16T11:27:03+02:00;0.0;0.0;0.0;0.0;0.0005235657771520862;0.0;1.1726898433010515;5.21324787291413
126;2020-09-16T11:27:04+02:00;0.0;0.0;0.0;0.0008589984332099751;0.0;0.0;1.2805767790859832;4.317220434395222
127;2020-09-16T11:27:05+02:00;null;null;null;0.0;0.0;null;1.5538567907664618;6.249856831850639
128;2020-09-16T11:27:06+02:00;0.0;0.0070214714828108465;0.0;0.0;0.0016552855614423599;0.0;0.7512733713853738;3.0872383698629147
129;2020-09-16T11:27:07+02:00;0.0;0.0;0.0;0.0;null;0.002249473311869557;null;null
130;2020-09-16T11:27:08+02:00;0.0;0.0;0.0;0.0;0.0019515146520133265;0.0;0.8043370219211325;2.703958460796541
131;2020-09-16T11:27:09+02:00;0.0;0.0;0.0;0.0008071203132525843;null;0.0;1.1088938302610782;4.905793992830327
132;2020-09-16T11:27:10+02:00;0.0;null;0.0;0.0;0.0;0.0;1.0225309857727636;3.86340088199664
133;2020-09-16T11:27:11+02:00;0.0;0.0020466809134428816;0.0;0.0;0.000420274639189646;0.0;0.7843040447447479;2.8574970470375027
134;2020-09-16T11:27:12+02:00;0.0;0.00815574067428228;0.0;0.0;0.010023814396045772;0.0023888825049739964;1.1607424836543492;4.748819905516679
135;2020-09-16T11:27:13+02:00;0.0;0.0;0.0;0.0;0.0005464287118589201;0.0;0.9934693600529204;3.8308355903548335
136;2020-09-16T11:27:14+02:00;0.0;0.0;0.0;0.0006782563562793955;0.0;0.0;1.0499436147008654;3.6554098304629914
137;2020-09-16T11:27:15+02:00;0.0;null;0.0;0.0;null;0.0;null;null
138;2020-09-16T11:27:16+02:00;0.0;0.007367006348766891;0.0;0.0;0.0;0.0;0.7103515692119576;3.0405779213478787
139;2020-09-16T11:27:17+02:00;0.0;0.015456250791508797;0.0;0.0;0.0;0.003357938663961475;2.5807011389977155;5.214193517903691
140;2020-09-16T11:27:18+02:00;0.0;0.0;0.0;0.0;0.0;0.0;1.2324027786680072;6.182648771868895
141;2020-09-16T11:27:19+02:00;0.0;0.0;0.0;0.0007172928907752673;0.0;0.0;1.256332733234285;4.603887302099764
142;2020-09-16T11:27:20+02:00;0.0;null;0.0;0.0;null;0.0;null;null
143;2020-09-16T11:27:21+02:00;0.0;0.0017775474653826831;0.0;0.0;0.0;0.0;0.7301545723132898;2.8798409981376816
144;2020-09-16T11:27:22+02:00;0.0;0.011413570784982808;0.0;0.0;0.010974746160515459;0.003078824424505952;1.369294141981015;4.9270688607654645
145;2020-09-16T11:27:23+02:00;0.0;0.0;null;0.0;0.0005198809504749863;0.0;0.8081335399121772;2.952399177179036
146;2020-09-16T11:27:24+02:00;0.0;0.0;0.0;0.0027473069836333824;0.0;0.0;0.9773810633719892;4.2439692282481625
147;2020-09-16T11:27:25+02:00;0.0;0.0;0.0;0.0;0.0;0.0;null;null
148;2020-09-16T11:27:26+02:00;0.0;0.0018967409051923753;0.0;0.0;null;0.0;0.6926664990483029;2.9392527396267227
149;2020-09-16T11:27:27+02:00;0.0;0.016591348213367992;0.0;0.0;0.019269171833502498;0.0;1.2340897759700296;4.114151852278292
150;2020-09-16T11:27:28+02:00;0.0;0.0;0.0;0.0;0.0006008247360700351;0.0006297848034601193;1.0763958881374651;3.9521703016974485
151;2020-09-16T11:27:29+02:00;null;0.0;0.0;0.0031020756969834373;0.0;0.0;1.2904159731607459;5.171311733301108
152;2020-09-16T11:27:30+02:00;0.0;0.0;0.0;0.0;0.0;0.0;1.5808895649376529;5.431718461292317
153;2020-09-16T11:27:31+02:00;0.0;0.001690361262754131;0.0;0.0;0.0;0.0;0.7249448715599842;2.87417204801154
