#;approach;queueing delay;slice
9338;Proposed;null;QoS 1
9339;Proposed;null;QoS 1
9340;Proposed;null;QoS 1
9341;Proposed;null;QoS 1
9342;Proposed;null;QoS 1
9343;Proposed;null;QoS 1
9344;Proposed;null;QoS 1
9345;Proposed;null;QoS 1
9346;Proposed;null;QoS 1
9347;Proposed;null;QoS 1
9348;Proposed;null;QoS 1
9349;Proposed;null;QoS 1
9350;Proposed;null;QoS 1
9351;Proposed;null;QoS 1
9352;Proposed;null;QoS 1
9353;Proposed;null;QoS 1
9354;Proposed;null;QoS 1
9355;Proposed;null;QoS 1
9356;Proposed;null;QoS 1
9357;Proposed;null;QoS 1
9358;Proposed;null;QoS 1
9359;Proposed;null;QoS 1
9360;Proposed;null;QoS 1
9361;Proposed;null;QoS 1
9362;Proposed;null;QoS 1
9363;Proposed;null;QoS 1
9364;Proposed;null;QoS 1
9365;Proposed;null;QoS 1
9366;Proposed;null;QoS 1
9367;Proposed;null;QoS 1
9368;Proposed;null;QoS 1
9369;Proposed;null;QoS 1
9370;Proposed;null;QoS 1
9371;Proposed;null;QoS 1
9372;Proposed;null;QoS 1
9373;Proposed;null;QoS 1
9374;Proposed;null;QoS 1
9375;Proposed;null;QoS 1
9376;Proposed;null;QoS 1
9377;Proposed;null;QoS 1
9378;Proposed;null;QoS 1
9379;Proposed;null;QoS 1
9380;Proposed;null;QoS 1
9381;Proposed;null;QoS 1
9382;Proposed;null;QoS 1
9383;Proposed;null;QoS 1
9384;Proposed;null;QoS 1
9385;Proposed;null;QoS 1
9386;Proposed;null;QoS 1
9387;Proposed;null;QoS 1
9388;Proposed;null;QoS 1
9389;Proposed;null;QoS 1
9390;Proposed;null;QoS 1
9391;Proposed;null;QoS 1
9392;Proposed;null;QoS 1
9393;Proposed;null;QoS 1
9394;Proposed;null;QoS 1
9395;Proposed;null;QoS 1
9396;Proposed;null;QoS 1
9397;Proposed;null;QoS 1
9398;Proposed;null;QoS 1
9399;Proposed;null;QoS 1
9400;Proposed;null;QoS 1
9401;Proposed;null;QoS 1
9402;Proposed;null;QoS 1
9403;Proposed;null;QoS 1
9404;Proposed;null;QoS 1
9405;Proposed;null;QoS 1
9406;Proposed;null;QoS 1
9407;Proposed;null;QoS 1
9408;Proposed;null;QoS 1
9409;Proposed;null;QoS 1
9410;Proposed;null;QoS 1
9411;Proposed;null;QoS 1
9412;Proposed;null;QoS 1
9413;Proposed;null;QoS 1
9414;Proposed;null;QoS 1
9415;Proposed;null;QoS 1
9416;Proposed;null;QoS 1
9417;Proposed;null;QoS 1
9418;Proposed;null;QoS 1
9419;Proposed;null;QoS 1
9420;Proposed;null;QoS 1
9421;Proposed;null;QoS 1
9422;Proposed;null;QoS 1
9423;Proposed;null;QoS 1
9424;Proposed;null;QoS 1
9425;Proposed;null;QoS 1
9426;Proposed;null;QoS 1
9427;Proposed;null;QoS 1
9428;Proposed;null;QoS 1
9429;Proposed;null;QoS 1
9430;Proposed;null;QoS 1
9431;Proposed;null;QoS 1
9432;Proposed;null;QoS 1
9433;Proposed;null;QoS 1
9434;Proposed;null;QoS 1
9435;Proposed;null;QoS 1
9436;Proposed;null;QoS 1
9437;Proposed;null;QoS 1
9438;Proposed;null;QoS 1
9439;Proposed;null;QoS 1
9440;Proposed;null;QoS 1
9441;Proposed;null;QoS 1
9442;Proposed;null;QoS 1
9443;Proposed;null;QoS 1
9444;Proposed;null;QoS 1
9445;Proposed;null;QoS 1
9446;Proposed;null;QoS 1
9447;Proposed;null;QoS 1
9448;Proposed;null;QoS 1
9449;Proposed;null;QoS 1
9450;Proposed;null;QoS 1
9451;Proposed;null;QoS 1
9452;Proposed;null;QoS 1
9453;Proposed;null;QoS 1
9454;Proposed;null;QoS 1
9455;Proposed;null;QoS 1
9456;Proposed;null;QoS 1
9457;Proposed;null;QoS 1
9458;Proposed;null;QoS 1
9459;Proposed;null;QoS 1
9460;Proposed;null;QoS 1
9461;Proposed;null;QoS 1
9462;Proposed;null;QoS 1
9463;Proposed;null;QoS 1
9464;Proposed;null;QoS 1
9465;Proposed;null;QoS 1
9466;Proposed;null;QoS 1
9467;Proposed;null;QoS 1
9468;Proposed;null;QoS 1
9469;Proposed;null;QoS 1
9470;Proposed;null;QoS 1
9471;Proposed;null;QoS 1
9472;Proposed;null;QoS 1
9473;Proposed;null;QoS 1
9474;Proposed;null;QoS 1
9475;Proposed;null;QoS 1
9476;Proposed;null;QoS 1
9477;Proposed;null;QoS 1
9478;Proposed;null;QoS 1
9479;Proposed;null;QoS 1
9480;Proposed;null;QoS 1
9481;Proposed;null;QoS 1
9482;Proposed;null;QoS 1
9483;Proposed;null;QoS 1
9484;Proposed;null;QoS 1
9485;Proposed;null;QoS 1
9486;Proposed;null;QoS 1
9487;Proposed;null;QoS 1
9488;Proposed;null;QoS 1
9489;Proposed;null;QoS 1
9490;Proposed;null;QoS 1
9491;Proposed;null;QoS 1
9492;Proposed;null;QoS 1
9493;Proposed;null;QoS 1
9494;Proposed;null;QoS 1
9495;Proposed;null;QoS 1
9496;Proposed;null;QoS 1
9497;Proposed;null;QoS 1
9498;Proposed;null;QoS 1
9499;Proposed;null;QoS 1
9500;Proposed;null;QoS 1
9501;Proposed;null;QoS 1
9502;Proposed;null;QoS 1
9503;Proposed;null;QoS 1
9504;Proposed;null;QoS 1
9505;Proposed;null;QoS 1
9506;Proposed;null;QoS 1
9507;Proposed;null;QoS 1
9508;Proposed;null;QoS 1
9509;Proposed;null;QoS 1
9510;Proposed;null;QoS 1
9511;Proposed;null;QoS 1
9512;Proposed;null;QoS 1
9513;Proposed;null;QoS 1
9514;Proposed;null;QoS 1
9515;Proposed;null;QoS 1
9516;Proposed;null;QoS 1
9517;Proposed;null;QoS 1
9518;Proposed;null;QoS 1
9519;Proposed;null;QoS 1
9520;Proposed;null;QoS 1
9521;Proposed;null;QoS 1
9522;Proposed;null;QoS 1
9523;Proposed;null;QoS 1
9524;Proposed;null;QoS 1
9525;Proposed;null;QoS 1
9526;Proposed;null;QoS 1
9527;Proposed;null;QoS 1
9528;Proposed;null;QoS 1
9529;Proposed;null;QoS 1
9530;Proposed;null;QoS 1
9531;Proposed;null;QoS 1
9532;Proposed;null;QoS 1
9533;Proposed;null;QoS 1
9534;Proposed;null;QoS 1
9535;Proposed;null;QoS 1
9536;Proposed;null;QoS 1
9537;Proposed;null;QoS 1
9538;Proposed;null;QoS 1
9539;Proposed;null;QoS 1
9540;Proposed;null;QoS 1
9541;Proposed;null;QoS 1
9542;Proposed;null;QoS 1
9543;Proposed;null;QoS 1
9544;Proposed;null;QoS 1
9545;Proposed;null;QoS 1
9546;Proposed;null;QoS 1
9547;Proposed;null;QoS 1
9548;Proposed;null;QoS 1
9549;Proposed;null;QoS 1
9550;Proposed;null;QoS 1
9551;Proposed;null;QoS 1
9552;Proposed;null;QoS 1
9553;Proposed;null;QoS 1
9554;Proposed;null;QoS 1
9555;Proposed;null;QoS 1
9556;Proposed;null;QoS 1
9557;Proposed;null;QoS 1
9558;Proposed;null;QoS 1
9559;Proposed;null;QoS 1
9560;Proposed;null;QoS 1
9561;Proposed;null;QoS 1
9562;Proposed;null;QoS 1
9563;Proposed;null;QoS 1
9564;Proposed;null;QoS 1
9565;Proposed;null;QoS 1
9566;Proposed;null;QoS 1
9567;Proposed;null;QoS 1
9568;Proposed;null;QoS 1
9569;Proposed;null;QoS 1
9570;Proposed;null;QoS 1
9571;Proposed;null;QoS 1
9572;Proposed;null;QoS 1
9573;Proposed;null;QoS 1
9574;Proposed;null;QoS 1
9575;Proposed;null;QoS 1
9576;Proposed;null;QoS 1
9577;Proposed;null;QoS 1
9578;Proposed;null;QoS 1
9579;Proposed;null;QoS 1
9580;Proposed;null;QoS 1
9581;Proposed;null;QoS 1
9582;Proposed;null;QoS 1
9583;Proposed;null;QoS 1
9584;Proposed;null;QoS 1
9585;Proposed;null;QoS 1
9586;Proposed;null;QoS 1
9587;Proposed;null;QoS 1
9588;Proposed;null;QoS 1
9589;Proposed;null;QoS 1
9590;Proposed;null;QoS 1
9591;Proposed;null;QoS 1
9592;Proposed;null;QoS 1
9593;Proposed;null;QoS 1
9594;Proposed;null;QoS 1
9595;Proposed;null;QoS 1
9596;Proposed;null;QoS 1
9597;Proposed;null;QoS 1
9598;Proposed;null;QoS 1
9599;Proposed;null;QoS 1
9600;Proposed;null;QoS 1
9601;Proposed;null;QoS 1
9602;Proposed;null;QoS 1
9603;Proposed;null;QoS 1
9604;Proposed;null;QoS 1
9605;Proposed;null;QoS 1
9606;Proposed;null;QoS 1
9607;Proposed;null;QoS 1
9608;Proposed;null;QoS 1
9609;Proposed;null;QoS 1
9610;Proposed;null;QoS 1
9611;Proposed;null;QoS 1
9612;Proposed;null;QoS 1
9613;Proposed;null;QoS 1
9614;Proposed;null;QoS 1
9615;Proposed;null;QoS 1
9616;Proposed;null;QoS 1
9617;Proposed;null;QoS 1
9618;Proposed;null;QoS 1
9619;Proposed;null;QoS 1
9620;Proposed;null;QoS 1
9621;Proposed;null;QoS 1
9622;Proposed;null;QoS 1
9623;Proposed;null;QoS 1
9624;Proposed;null;QoS 1
9625;Proposed;null;QoS 1
9626;Proposed;null;QoS 1
9627;Proposed;null;QoS 1
9628;Proposed;null;QoS 1
9629;Proposed;null;QoS 1
9630;Proposed;null;QoS 1
9631;Proposed;null;QoS 1
9632;Proposed;null;QoS 1
9633;Proposed;null;QoS 1
9634;Proposed;null;QoS 1
9635;Proposed;null;QoS 1
9636;Proposed;null;QoS 1
9637;Proposed;null;QoS 1
9638;Proposed;null;QoS 1
9639;Proposed;null;QoS 1
9640;Proposed;null;QoS 1
9641;Proposed;null;QoS 1
9642;Proposed;null;QoS 1
9643;Proposed;null;QoS 1
9644;Proposed;null;QoS 1
9645;Proposed;null;QoS 1
9646;Proposed;null;QoS 1
9647;Proposed;null;QoS 1
9648;Proposed;null;QoS 1
9649;Proposed;null;QoS 1
9650;Proposed;null;QoS 1
9651;Proposed;null;QoS 1
9652;Proposed;null;QoS 1
9653;Proposed;null;QoS 1
9654;Proposed;null;QoS 1
9655;Proposed;null;QoS 1
9656;Proposed;null;QoS 1
9657;Proposed;null;QoS 1
9658;Proposed;null;QoS 1
9659;Proposed;null;QoS 1
9660;Proposed;null;QoS 1
9661;Proposed;null;QoS 1
9662;Proposed;null;QoS 1
9663;Proposed;null;QoS 1
9664;Proposed;null;QoS 1
9665;Proposed;null;QoS 1
9666;Proposed;null;QoS 1
9667;Proposed;null;QoS 1
9668;Proposed;null;QoS 1
9669;Proposed;null;QoS 1
9670;Proposed;null;QoS 1
9671;Proposed;null;QoS 1
9672;Proposed;null;QoS 1
9673;Proposed;null;QoS 1
9674;Proposed;null;QoS 1
9675;Proposed;null;QoS 1
9676;Proposed;null;QoS 1
9677;Proposed;null;QoS 1
9678;Proposed;null;QoS 1
9679;Proposed;null;QoS 1
9680;Proposed;null;QoS 1
9681;Proposed;null;QoS 1
9682;Proposed;null;QoS 1
9683;Proposed;null;QoS 1
9684;Proposed;null;QoS 1
9685;Proposed;null;QoS 1
9686;Proposed;null;QoS 1
9687;Proposed;null;QoS 1
9688;Proposed;null;QoS 1
9689;Proposed;null;QoS 1
9690;Proposed;null;QoS 1
9691;Proposed;null;QoS 1
9692;Proposed;null;QoS 1
9693;Proposed;null;QoS 1
9694;Proposed;null;QoS 1
9695;Proposed;null;QoS 1
9696;Proposed;null;QoS 1
9697;Proposed;null;QoS 1
9698;Proposed;null;QoS 1
9699;Proposed;null;QoS 1
9700;Proposed;null;QoS 1
9701;Proposed;null;QoS 1
9702;Proposed;null;QoS 1
9703;Proposed;null;QoS 1
9704;Proposed;null;QoS 1
9705;Proposed;null;QoS 1
9706;Proposed;null;QoS 1
9707;Proposed;null;QoS 1
9708;Proposed;null;QoS 1
9709;Proposed;null;QoS 1
9710;Proposed;null;QoS 1
9711;Proposed;null;QoS 1
9712;Proposed;null;QoS 1
9713;Proposed;null;QoS 1
9714;Proposed;null;QoS 1
9715;Proposed;null;QoS 1
9716;Proposed;null;QoS 1
9717;Proposed;null;QoS 1
9718;Proposed;null;QoS 1
9719;Proposed;null;QoS 1
9720;Proposed;null;QoS 1
9721;Proposed;null;QoS 1
9722;Proposed;null;QoS 1
9723;Proposed;null;QoS 1
9724;Proposed;null;QoS 1
9725;Proposed;null;QoS 1
9726;Proposed;null;QoS 1
9727;Proposed;null;QoS 1
9728;Proposed;null;QoS 1
9729;Proposed;null;QoS 1
9730;Proposed;null;QoS 1
9731;Proposed;null;QoS 1
9732;Proposed;null;QoS 1
9733;Proposed;null;QoS 1
9734;Proposed;null;QoS 1
9735;Proposed;null;QoS 1
9736;Proposed;null;QoS 1
9737;Proposed;null;QoS 1
9738;Proposed;null;QoS 1
9739;Proposed;null;QoS 1
9740;Proposed;null;QoS 1
9741;Proposed;null;QoS 1
9742;Proposed;null;QoS 1
9743;Proposed;null;QoS 1
9744;Proposed;null;QoS 1
9745;Proposed;null;QoS 1
9746;Proposed;null;QoS 1
9747;Proposed;null;QoS 1
9748;Proposed;null;QoS 1
9749;Proposed;null;QoS 1
9750;Proposed;null;QoS 1
9751;Proposed;null;QoS 1
9752;Proposed;null;QoS 1
9753;Proposed;null;QoS 1
9754;Proposed;null;QoS 1
9755;Proposed;null;QoS 1
9756;Proposed;null;QoS 1
9757;Proposed;null;QoS 1
9758;Proposed;null;QoS 1
9759;Proposed;null;QoS 1
9760;Proposed;null;QoS 1
9761;Proposed;null;QoS 1
9762;Proposed;null;QoS 1
9763;Proposed;null;QoS 1
9764;Proposed;null;QoS 1
9765;Proposed;null;QoS 1
9766;Proposed;null;QoS 1
9767;Proposed;null;QoS 1
9768;Proposed;null;QoS 1
9769;Proposed;null;QoS 1
9770;Proposed;null;QoS 1
9771;Proposed;null;QoS 1
9772;Proposed;null;QoS 1
9773;Proposed;null;QoS 1
9774;Proposed;null;QoS 1
9775;Proposed;null;QoS 1
9776;Proposed;null;QoS 1
9777;Proposed;null;QoS 1
9778;Proposed;null;QoS 1
9779;Proposed;null;QoS 1
9780;Proposed;null;QoS 1
9781;Proposed;null;QoS 1
9782;Proposed;null;QoS 1
9783;Proposed;null;QoS 1
9784;Proposed;null;QoS 1
9785;Proposed;null;QoS 1
9786;Proposed;null;QoS 1
9787;Proposed;null;QoS 1
9788;Proposed;null;QoS 1
9789;Proposed;null;QoS 1
9790;Proposed;null;QoS 1
9791;Proposed;null;QoS 1
9792;Proposed;null;QoS 1
9793;Proposed;null;QoS 1
9794;Proposed;null;QoS 1
9795;Proposed;null;QoS 1
9796;Proposed;null;QoS 1
9797;Proposed;null;QoS 1
9798;Proposed;null;QoS 1
9799;Proposed;null;QoS 1
9800;Proposed;null;QoS 1
9801;Proposed;null;QoS 1
9802;Proposed;null;QoS 1
9803;Proposed;null;QoS 1
