#;approach;throughput;slice
5899;Prop.;null;QoS 1
5900;Prop.;null;QoS 1
5901;Prop.;null;QoS 1
5902;Prop.;null;QoS 1
5903;Prop.;null;QoS 1
5904;Prop.;null;QoS 1
5905;Prop.;null;QoS 1
5906;Prop.;null;QoS 1
5907;Prop.;null;QoS 1
5908;Prop.;null;QoS 1
5909;Prop.;null;QoS 1
5910;Prop.;null;QoS 1
5911;Prop.;null;QoS 1
5912;Prop.;null;QoS 1
5913;Prop.;null;QoS 1
5914;Prop.;null;QoS 1
5915;Prop.;null;QoS 1
5916;Prop.;null;QoS 1
5917;Prop.;null;QoS 1
5918;Prop.;null;QoS 1
5919;Prop.;null;QoS 1
5920;Prop.;null;QoS 1
5921;Prop.;null;QoS 1
5922;Prop.;null;QoS 1
5923;Prop.;null;QoS 1
5924;Prop.;null;QoS 1
5925;Prop.;null;QoS 1
5926;Prop.;null;QoS 1
5927;Prop.;null;QoS 1
5928;Prop.;null;QoS 1
5929;Prop.;null;QoS 1
5930;Prop.;null;QoS 1
5931;Prop.;null;QoS 1
5932;Prop.;null;QoS 1
5933;Prop.;null;QoS 1
5934;Prop.;null;QoS 1
5935;Prop.;null;QoS 1
5936;Prop.;null;QoS 1
5937;Prop.;null;QoS 1
5938;Prop.;null;QoS 1
5939;Prop.;null;QoS 1
5940;Prop.;null;QoS 1
5941;Prop.;null;QoS 1
5942;Prop.;null;QoS 1
5943;Prop.;null;QoS 1
5944;Prop.;null;QoS 1
5945;Prop.;null;QoS 1
5946;Prop.;null;QoS 1
5947;Prop.;null;QoS 1
5948;Prop.;null;QoS 1
5949;Prop.;null;QoS 1
5950;Prop.;null;QoS 1
5951;Prop.;null;QoS 1
5952;Prop.;null;QoS 1
5953;Prop.;null;QoS 1
5954;Prop.;null;QoS 1
5955;Prop.;null;QoS 1
5956;Prop.;null;QoS 1
5957;Prop.;null;QoS 1
5958;Prop.;null;QoS 1
5959;Prop.;null;QoS 1
5960;Prop.;null;QoS 1
5961;Prop.;null;QoS 1
5962;Prop.;null;QoS 1
5963;Prop.;null;QoS 1
5964;Prop.;null;QoS 1
5965;Prop.;null;QoS 1
5966;Prop.;null;QoS 1
5967;Prop.;null;QoS 1
5968;Prop.;null;QoS 1
5969;Prop.;null;QoS 1
5970;Prop.;null;QoS 1
5971;Prop.;null;QoS 1
5972;Prop.;null;QoS 1
5973;Prop.;null;QoS 1
5974;Prop.;null;QoS 1
5975;Prop.;null;QoS 1
5976;Prop.;null;QoS 1
5977;Prop.;null;QoS 1
5978;Prop.;null;QoS 1
5979;Prop.;null;QoS 1
5980;Prop.;null;QoS 1
5981;Prop.;null;QoS 1
5982;Prop.;null;QoS 1
5983;Prop.;null;QoS 1
5984;Prop.;null;QoS 1
5985;Prop.;null;QoS 1
5986;Prop.;null;QoS 1
5987;Prop.;null;QoS 1
5988;Prop.;null;QoS 1
5989;Prop.;null;QoS 1
5990;Prop.;null;QoS 1
5991;Prop.;null;QoS 1
5992;Prop.;null;QoS 1
5993;Prop.;null;QoS 1
5994;Prop.;null;QoS 1
5995;Prop.;null;QoS 1
5996;Prop.;null;QoS 1
5997;Prop.;null;QoS 1
5998;Prop.;null;QoS 1
5999;Prop.;null;QoS 1
6000;Prop.;null;QoS 1
6001;Prop.;null;QoS 1
6002;Prop.;null;QoS 1
6003;Prop.;null;QoS 1
6004;Prop.;null;QoS 1
6005;Prop.;null;QoS 1
6006;Prop.;null;QoS 1
6007;Prop.;null;QoS 1
6008;Prop.;null;QoS 1
6009;Prop.;null;QoS 1
6010;Prop.;null;QoS 1
6011;Prop.;null;QoS 1
6012;Prop.;null;QoS 1
6013;Prop.;null;QoS 1
6014;Prop.;null;QoS 1
6015;Prop.;null;QoS 1
6016;Prop.;null;QoS 1
6017;Prop.;null;QoS 1
6018;Prop.;null;QoS 1
6019;Prop.;null;QoS 1
6020;Prop.;null;QoS 1
6021;Prop.;null;QoS 1
6022;Prop.;null;QoS 1
6023;Prop.;null;QoS 1
6024;Prop.;null;QoS 1
6025;Prop.;null;QoS 1
6026;Prop.;null;QoS 1
6027;Prop.;null;QoS 1
6028;Prop.;null;QoS 1
6029;Prop.;null;QoS 1
6030;Prop.;null;QoS 1
6031;Prop.;null;QoS 1
6032;Prop.;null;QoS 1
6033;Prop.;null;QoS 1
6034;Prop.;null;QoS 1
6035;Prop.;null;QoS 1
6036;Prop.;null;QoS 1
6037;Prop.;null;QoS 1
6038;Prop.;null;QoS 1
6039;Prop.;null;QoS 1
6040;Prop.;null;QoS 1
6041;Prop.;null;QoS 1
6042;Prop.;null;QoS 1
6043;Prop.;null;QoS 1
6044;Prop.;null;QoS 1
6045;Prop.;null;QoS 1
6046;Prop.;null;QoS 1
6047;Prop.;null;QoS 1
6048;Prop.;null;QoS 1
6049;Prop.;null;QoS 1
6050;Prop.;null;QoS 1
6051;Prop.;null;QoS 1
6052;Prop.;null;QoS 1
6053;Prop.;null;QoS 1
6054;Prop.;null;QoS 1
6055;Prop.;null;QoS 1
6056;Prop.;null;QoS 1
6057;Prop.;null;QoS 1
6058;Prop.;null;QoS 1
6059;Prop.;null;QoS 1
6060;Prop.;null;QoS 1
6061;Prop.;null;QoS 1
6062;Prop.;null;QoS 1
6063;Prop.;null;QoS 1
6064;Prop.;null;QoS 1
6065;Prop.;null;QoS 1
6066;Prop.;null;QoS 1
6067;Prop.;null;QoS 1
6068;Prop.;null;QoS 1
6069;Prop.;null;QoS 1
6070;Prop.;null;QoS 1
6071;Prop.;null;QoS 1
6072;Prop.;null;QoS 1
6073;Prop.;null;QoS 1
6074;Prop.;null;QoS 1
6075;Prop.;null;QoS 1
6076;Prop.;null;QoS 1
6077;Prop.;null;QoS 1
6078;Prop.;null;QoS 1
6079;Prop.;null;QoS 1
6080;Prop.;null;QoS 1
6081;Prop.;null;QoS 1
6082;Prop.;null;QoS 1
6083;Prop.;null;QoS 1
6084;Prop.;null;QoS 1
6085;Prop.;null;QoS 1
6086;Prop.;null;QoS 1
6087;Prop.;null;QoS 1
6088;Prop.;null;QoS 1
6089;Prop.;null;QoS 1
6090;Prop.;null;QoS 1
6091;Prop.;null;QoS 1
6092;Prop.;null;QoS 1
6093;Prop.;null;QoS 1
6094;Prop.;null;QoS 1
6095;Prop.;null;QoS 1
6096;Prop.;null;QoS 1
6097;Prop.;null;QoS 1
6098;Prop.;null;QoS 1
6099;Prop.;null;QoS 1
6100;Prop.;null;QoS 1
6101;Prop.;null;QoS 1
6102;Prop.;null;QoS 1
6103;Prop.;null;QoS 1
6104;Prop.;null;QoS 1
6105;Prop.;null;QoS 1
6106;Prop.;null;QoS 1
6107;Prop.;null;QoS 1
6108;Prop.;null;QoS 1
6109;Prop.;null;QoS 1
6110;Prop.;null;QoS 1
6111;Prop.;null;QoS 1
6112;Prop.;null;QoS 1
6113;Prop.;null;QoS 1
6114;Prop.;null;QoS 1
6115;Prop.;null;QoS 1
6116;Prop.;null;QoS 1
6117;Prop.;null;QoS 1
6118;Prop.;null;QoS 1
6119;Prop.;null;QoS 1
6120;Prop.;null;QoS 1
6121;Prop.;null;QoS 1
6122;Prop.;null;QoS 1
6123;Prop.;null;QoS 1
6124;Prop.;null;QoS 1
6125;Prop.;null;QoS 1
6126;Prop.;null;QoS 1
6127;Prop.;null;QoS 1
6128;Prop.;null;QoS 1
6129;Prop.;null;QoS 1
6130;Prop.;null;QoS 1
6131;Prop.;null;QoS 1
6132;Prop.;null;QoS 1
6133;Prop.;null;QoS 1
6134;Prop.;null;QoS 1
6135;Prop.;null;QoS 1
6136;Prop.;null;QoS 1
6137;Prop.;null;QoS 1
6138;Prop.;null;QoS 1
6139;Prop.;null;QoS 1
6140;Prop.;null;QoS 1
6141;Prop.;null;QoS 1
6142;Prop.;null;QoS 1
6143;Prop.;null;QoS 1
6144;Prop.;null;QoS 1
6145;Prop.;null;QoS 1
6146;Prop.;null;QoS 1
6147;Prop.;null;QoS 1
6148;Prop.;null;QoS 1
6149;Prop.;null;QoS 1
6150;Prop.;null;QoS 1
6151;Prop.;null;QoS 1
6152;Prop.;null;QoS 1
6153;Prop.;null;QoS 1
6154;Prop.;null;QoS 1
6155;Prop.;null;QoS 1
6156;Prop.;null;QoS 1
6157;Prop.;null;QoS 1
6158;Prop.;null;QoS 1
6159;Prop.;null;QoS 1
6160;Prop.;null;QoS 1
6161;Prop.;null;QoS 1
6162;Prop.;null;QoS 1
6163;Prop.;null;QoS 1
6164;Prop.;null;QoS 1
6165;Prop.;null;QoS 1
6166;Prop.;null;QoS 1
6167;Prop.;null;QoS 1
6168;Prop.;null;QoS 1
6169;Prop.;null;QoS 1
6170;Prop.;null;QoS 1
6171;Prop.;null;QoS 1
6172;Prop.;null;QoS 1
6173;Prop.;null;QoS 1
6174;Prop.;null;QoS 1
6175;Prop.;null;QoS 1
6176;Prop.;null;QoS 1
6177;Prop.;null;QoS 1
6178;Prop.;null;QoS 1
6179;Prop.;null;QoS 1
6180;Prop.;null;QoS 1
6181;Prop.;null;QoS 1
6182;Prop.;null;QoS 1
6183;Prop.;null;QoS 1
6184;Prop.;null;QoS 1
6185;Prop.;null;QoS 1
6186;Prop.;null;QoS 1
6187;Prop.;null;QoS 1
6188;Prop.;null;QoS 1
6189;Prop.;null;QoS 1
6190;Prop.;null;QoS 1
6191;Prop.;0;QoS 1
6192;Prop.;0;QoS 1
6193;Prop.;0;QoS 1
6194;Prop.;0;QoS 1
6195;Prop.;0;QoS 1
6196;Prop.;0;QoS 1
6197;Prop.;0;QoS 1
6198;Prop.;0;QoS 1
6199;Prop.;0;QoS 1
6200;Prop.;0;QoS 1
6201;Prop.;0;QoS 1
6202;Prop.;0;QoS 1
6203;Prop.;0;QoS 1
6204;Prop.;0;QoS 1
6205;Prop.;0;QoS 1
6206;Prop.;0;QoS 1
6207;Prop.;0;QoS 1
6208;Prop.;0;QoS 1
6209;Prop.;0;QoS 1
6210;Prop.;0;QoS 1
6211;Prop.;10.75328;QoS 1
6212;Prop.;10.44976;QoS 1
6213;Prop.;10.380384;QoS 1
6214;Prop.;10.605856;QoS 1
6215;Prop.;10.345696;QoS 1
6216;Prop.;10.354368000000001;QoS 1
6217;Prop.;10.380384;QoS 1
6218;Prop.;10.467103999999999;QoS 1
6219;Prop.;15.878432;QoS 1
6220;Prop.;4.8823360000000005;QoS 1
6221;Prop.;10.53648;QoS 1
6222;Prop.;9.998816000000001;QoS 1
6223;Prop.;10.154912;QoS 1
6224;Prop.;10.588512000000001;QoS 1
6225;Prop.;11.082816000000001;QoS 1
6226;Prop.;10.935392;QoS 1
6227;Prop.;10.31968;QoS 1
6228;Prop.;10.527808;QoS 1
6229;Prop.;11.334304;QoS 1
6230;Prop.;10.172255999999999;QoS 1
6231;Prop.;10.137568;QoS 1
6232;Prop.;10.137568;QoS 1
6233;Prop.;9.747328;QoS 1
6234;Prop.;10.666559999999999;QoS 1
6235;Prop.;7.2064319999999995;QoS 1
6236;Prop.;4.648192;QoS 1
6237;Prop.;4.5528;QoS 1
6238;Prop.;5.732192;QoS 1
6239;Prop.;16.52016;QoS 1
6240;Prop.;7.735424;QoS 1
6241;Prop.;10.302335999999999;QoS 1
6242;Prop.;10.79664;QoS 1
6243;Prop.;10.085536;QoS 1
6244;Prop.;9.756;QoS 1
6245;Prop.;10.657888000000002;QoS 1
6246;Prop.;10.909376;QoS 1
6247;Prop.;10.467103999999999;QoS 1
6248;Prop.;10.909376;QoS 1
6249;Prop.;11.819936;QoS 1
6250;Prop.;8.585280000000001;QoS 1
6251;Prop.;10.467103999999999;QoS 1
6252;Prop.;10.952736000000002;QoS 1
6253;Prop.;9.808031999999999;QoS 1
6254;Prop.;10.076863999999999;QoS 1
6255;Prop.;10.250304;QoS 1
6256;Prop.;10.866016;QoS 1
6257;Prop.;10.337024;QoS 1
6258;Prop.;10.432416;QoS 1
6259;Prop.;14.17872;QoS 1
6260;Prop.;6.6861120000000005;QoS 1
6261;Prop.;10.111552;QoS 1
6262;Prop.;10.952736000000002;QoS 1
6263;Prop.;10.302335999999999;QoS 1
6264;Prop.;11.66384;QoS 1
6265;Prop.;9.036224;QoS 1
6266;Prop.;10.44976;QoS 1
6267;Prop.;10.770624;QoS 1
6268;Prop.;10.527808;QoS 1
6269;Prop.;11.030783999999999;QoS 1
6270;Prop.;10.258976;QoS 1
6271;Prop.;10.085536;QoS 1
6272;Prop.;10.033504;QoS 1
6273;Prop.;10.389056;QoS 1
6274;Prop.;11.204224;QoS 1
6275;Prop.;9.643263999999999;QoS 1
6276;Prop.;10.545152;QoS 1
6277;Prop.;10.735935999999999;QoS 1
6278;Prop.;9.773344;QoS 1
6279;Prop.;null;QoS 1
6280;Prop.;16.927743999999997;QoS 1
6281;Prop.;9.608576;QoS 1
6282;Prop.;10.14624;QoS 1
6283;Prop.;10.631872;QoS 1
6284;Prop.;10.111552;QoS 1
6285;Prop.;10.79664;QoS 1
6286;Prop.;10.701248;QoS 1
6287;Prop.;10.432416;QoS 1
6288;Prop.;9.860064;QoS 1
6289;Prop.;11.31696;QoS 1
6290;Prop.;9.62592;QoS 1
6291;Prop.;10.683904;QoS 1
6292;Prop.;10.007487999999999;QoS 1
6293;Prop.;9.981472;QoS 1
6294;Prop.;10.224288;QoS 1
6295;Prop.;7.960896;QoS 1
6296;Prop.;5.775551999999999;QoS 1
6297;Prop.;4.396704;QoS 1
6298;Prop.;6.668768;QoS 1
6299;Prop.;17.552128;QoS 1
6300;Prop.;5.576096;QoS 1
6301;Prop.;10.328352;QoS 1
6302;Prop.;10.519136;QoS 1
6303;Prop.;10.302335999999999;QoS 1
6304;Prop.;11.646495999999999;QoS 1
6305;Prop.;10.14624;QoS 1
6306;Prop.;10.371711999999999;QoS 1
6307;Prop.;10.111552;QoS 1
6308;Prop.;10.120224;QoS 1
6309;Prop.;11.897984000000001;QoS 1
6310;Prop.;10.042176;QoS 1
6311;Prop.;10.527808;QoS 1
6312;Prop.;9.62592;QoS 1
6313;Prop.;9.643263999999999;QoS 1
6314;Prop.;10.545152;QoS 1
6315;Prop.;10.519136;QoS 1
6316;Prop.;10.128896000000001;QoS 1
6317;Prop.;10.267648;QoS 1
6318;Prop.;10.397727999999999;QoS 1
6319;Prop.;13.901216;QoS 1
6320;Prop.;7.0590079999999995;QoS 1
6321;Prop.;10.050848;QoS 1
6322;Prop.;10.102879999999999;QoS 1
6323;Prop.;10.735935999999999;QoS 1
6324;Prop.;11.79392;QoS 1
6325;Prop.;9.383104;QoS 1
6326;Prop.;10.657888000000002;QoS 1
6327;Prop.;10.311008;QoS 1
6328;Prop.;10.337024;QoS 1
6329;Prop.;12.583072;QoS 1
6330;Prop.;7.518624;QoS 1
6331;Prop.;10.614528;QoS 1
6332;Prop.;10.53648;QoS 1
6333;Prop.;10.510464;QoS 1
6334;Prop.;11.559776;QoS 1
6335;Prop.;9.565216;QoS 1
6336;Prop.;10.666559999999999;QoS 1
6337;Prop.;10.198272000000001;QoS 1
6338;Prop.;10.501792;QoS 1
6339;Prop.;14.395520000000001;QoS 1
6340;Prop.;7.6487039999999995;QoS 1
6341;Prop.;9.894752;QoS 1
6342;Prop.;10.371711999999999;QoS 1
6343;Prop.;10.57984;QoS 1
6344;Prop.;11.117504;QoS 1
6345;Prop.;10.284992;QoS 1
6346;Prop.;10.813984;QoS 1
6347;Prop.;10.14624;QoS 1
6348;Prop.;10.857344;QoS 1
6349;Prop.;11.108832;QoS 1
6350;Prop.;9.84272;QoS 1
6351;Prop.;10.415072;QoS 1
6352;Prop.;10.813984;QoS 1
6353;Prop.;10.4064;QoS 1
6354;Prop.;9.808031999999999;QoS 1
6355;Prop.;7.093696;QoS 1
6356;Prop.;5.870944000000001;QoS 1
6357;Prop.;4.006464;QoS 1
6358;Prop.;6.382592;QoS 1
6359;Prop.;19.616063999999998;QoS 1
6360;Prop.;5.168512;QoS 1
6361;Prop.;10.415072;QoS 1
6362;Prop.;11.14352;QoS 1
6363;Prop.;10.493120000000001;QoS 1
6364;Prop.;10.458432;QoS 1
6365;Prop.;9.417791999999999;QoS 1
6366;Prop.;10.467103999999999;QoS 1
6367;Prop.;10.614528;QoS 1
6368;Prop.;10.423744000000001;QoS 1
6369;Prop.;10.467103999999999;QoS 1
6370;Prop.;9.9728;QoS 1
6371;Prop.;10.675232;QoS 1
6372;Prop.;10.059520000000001;QoS 1
6373;Prop.;10.484448;QoS 1
6374;Prop.;11.351647999999999;QoS 1
6375;Prop.;9.131616;QoS 1
6376;Prop.;10.232959999999999;QoS 1
6377;Prop.;12.123456000000001;QoS 1
6378;Prop.;8.602624;QoS 1
6379;Prop.;13.545664;QoS 1
6380;Prop.;7.267136000000001;QoS 1
6381;Prop.;9.521856;QoS 1
6382;Prop.;10.198272000000001;QoS 1
6383;Prop.;10.84;QoS 1
6384;Prop.;11.048128;QoS 1
6385;Prop.;9.331072;QoS 1
6386;Prop.;10.389056;QoS 1
6387;Prop.;10.31968;QoS 1
6388;Prop.;10.467103999999999;QoS 1
6389;Prop.;10.562496;QoS 1
6390;Prop.;9.409120000000001;QoS 1
6391;Prop.;9.747328;QoS 1
6392;Prop.;10.4064;QoS 1
6393;Prop.;10.545152;QoS 1
6394;Prop.;11.351647999999999;QoS 1
6395;Prop.;9.868736;QoS 1
6396;Prop.;10.631872;QoS 1
6397;Prop.;9.573888;QoS 1
6398;Prop.;10.97008;QoS 1
6399;Prop.;null;QoS 1
6400;Prop.;5.4720320000000005;QoS 1
6401;Prop.;10.614528;QoS 1
6402;Prop.;10.354368000000001;QoS 1
6403;Prop.;10.97008;QoS 1
6404;Prop.;9.920768;QoS 1
6405;Prop.;10.250304;QoS 1
6406;Prop.;10.354368000000001;QoS 1
6407;Prop.;11.325631999999999;QoS 1
6408;Prop.;10.024832;QoS 1
6409;Prop.;11.551103999999999;QoS 1
6410;Prop.;9.773344;QoS 1
6411;Prop.;9.23568;QoS 1
6412;Prop.;9.964128;QoS 1
6413;Prop.;10.519136;QoS 1
6414;Prop.;11.620479999999999;QoS 1
6415;Prop.;6.477984;QoS 1
6416;Prop.;5.723520000000001;QoS 1
6417;Prop.;4.362016;QoS 1
6418;Prop.;7.284479999999999;QoS 1
6419;Prop.;18.428;QoS 1
6420;Prop.;6.382592;QoS 1
6421;Prop.;9.851392;QoS 1
6422;Prop.;9.894752;QoS 1
6423;Prop.;10.848672;QoS 1
6424;Prop.;11.681184;QoS 1
6425;Prop.;9.929440000000001;QoS 1
6426;Prop.;10.866016;QoS 1
6427;Prop.;10.007487999999999;QoS 1
6428;Prop.;10.345696;QoS 1
6429;Prop.;11.36032;QoS 1
6430;Prop.;9.435136;QoS 1
6431;Prop.;10.874688;QoS 1
6432;Prop.;10.111552;QoS 1
6433;Prop.;10.094208;QoS 1
6434;Prop.;10.987424;QoS 1
6435;Prop.;9.417791999999999;QoS 1
6436;Prop.;10.848672;QoS 1
6437;Prop.;10.510464;QoS 1
6438;Prop.;9.912096;QoS 1
6439;Prop.;14.00528;QoS 1
6440;Prop.;7.3191679999999995;QoS 1
6441;Prop.;9.903424000000001;QoS 1
6442;Prop.;10.493120000000001;QoS 1
6443;Prop.;9.88608;QoS 1
6444;Prop.;12.392288;QoS 1
6445;Prop.;8.776064;QoS 1
6446;Prop.;10.172255999999999;QoS 1
6447;Prop.;10.805312;QoS 1
6448;Prop.;10.31968;QoS 1
6449;Prop.;11.854624;QoS 1
6450;Prop.;9.148959999999999;QoS 1
6451;Prop.;10.102879999999999;QoS 1
6452;Prop.;10.258976;QoS 1
6453;Prop.;10.805312;QoS 1
6454;Prop.;10.250304;QoS 1
6455;Prop.;10.389056;QoS 1
6456;Prop.;10.640544;QoS 1
6457;Prop.;10.44976;QoS 1
6458;Prop.;10.718592000000001;QoS 1
6459;Prop.;16.4768;QoS 1
6460;Prop.;4.691552;QoS 1
6461;Prop.;10.640544;QoS 1
6462;Prop.;10.250304;QoS 1
6463;Prop.;10.562496;QoS 1
6464;Prop.;11.108832;QoS 1
6465;Prop.;10.01616;QoS 1
6466;Prop.;10.519136;QoS 1
6467;Prop.;9.825376;QoS 1
6468;Prop.;10.588512000000001;QoS 1
6469;Prop.;10.987424;QoS 1
6470;Prop.;9.66928;QoS 1
6471;Prop.;10.510464;QoS 1
6472;Prop.;10.250304;QoS 1
6473;Prop.;10.380384;QoS 1
6474;Prop.;10.779296;QoS 1
6475;Prop.;7.440576;QoS 1
6476;Prop.;5.827584;QoS 1
6477;Prop.;3.9024;QoS 1
6478;Prop.;6.295872;QoS 1
6479;Prop.;17.274624;QoS 1
6480;Prop.;7.032992;QoS 1
6481;Prop.;10.102879999999999;QoS 1
6482;Prop.;10.770624;QoS 1
6483;Prop.;10.094208;QoS 1
6484;Prop.;11.351647999999999;QoS 1
6485;Prop.;9.643263999999999;QoS 1
6486;Prop.;10.050848;QoS 1
6487;Prop.;10.761951999999999;QoS 1
6488;Prop.;10.267648;QoS 1
6489;Prop.;11.776575999999999;QoS 1
6490;Prop.;9.62592;QoS 1
6491;Prop.;10.467103999999999;QoS 1
6492;Prop.;10.354368000000001;QoS 1
6493;Prop.;10.944064000000001;QoS 1
6494;Prop.;9.955456;QoS 1
6495;Prop.;10.31968;QoS 1
6496;Prop.;9.929440000000001;QoS 1
6497;Prop.;10.53648;QoS 1
6498;Prop.;10.44976;QoS 1
6499;Prop.;16.355392;QoS 1
6500;Prop.;6.5386880000000005;QoS 1
6501;Prop.;8.906144;QoS 1
6502;Prop.;10.224288;QoS 1
6503;Prop.;10.701248;QoS 1
6504;Prop.;10.944064000000001;QoS 1
6505;Prop.;10.068192;QoS 1
6506;Prop.;10.458432;QoS 1
6507;Prop.;12.132128;QoS 1
6508;Prop.;8.741376;QoS 1
6509;Prop.;12.028064;QoS 1
6510;Prop.;7.9435519999999995;QoS 1
6511;Prop.;10.371711999999999;QoS 1
6512;Prop.;10.033504;QoS 1
6513;Prop.;10.397727999999999;QoS 1
6514;Prop.;11.689855999999999;QoS 1
6515;Prop.;8.619968;QoS 1
6516;Prop.;10.397727999999999;QoS 1
6517;Prop.;10.88336;QoS 1
6518;Prop.;9.84272;QoS 1
6519;Prop.;13.198784;QoS 1
6520;Prop.;7.483936;QoS 1
6521;Prop.;9.981472;QoS 1
6522;Prop.;11.585792;QoS 1
6523;Prop.;9.756;QoS 1
6524;Prop.;11.14352;QoS 1
6525;Prop.;9.478496;QoS 1
6526;Prop.;10.120224;QoS 1
6527;Prop.;10.770624;QoS 1
6528;Prop.;9.920768;QoS 1
6529;Prop.;11.152192;QoS 1
6530;Prop.;10.154912;QoS 1
6531;Prop.;10.675232;QoS 1
6532;Prop.;10.137568;QoS 1
6533;Prop.;10.805312;QoS 1
6534;Prop.;11.542432000000002;QoS 1
6535;Prop.;6.512671999999999;QoS 1
6536;Prop.;5.628127999999999;QoS 1
6537;Prop.;4.7349120000000005;QoS 1
6538;Prop.;5.532736;QoS 1
6539;Prop.;19.399264;QoS 1
6540;Prop.;4.891008;QoS 1
6541;Prop.;10.415072;QoS 1
6542;Prop.;11.056799999999999;QoS 1
6543;Prop.;9.608576;QoS 1
6544;Prop.;10.892031999999999;QoS 1
6545;Prop.;9.84272;QoS 1
6546;Prop.;10.562496;QoS 1
6547;Prop.;9.721312;QoS 1
6548;Prop.;10.97008;QoS 1
6549;Prop.;12.539712;QoS 1
6550;Prop.;8.056288;QoS 1
6551;Prop.;10.70992;QoS 1
6552;Prop.;10.380384;QoS 1
6553;Prop.;10.944064000000001;QoS 1
6554;Prop.;10.302335999999999;QoS 1
6555;Prop.;9.903424000000001;QoS 1
6556;Prop.;10.354368000000001;QoS 1
6557;Prop.;10.389056;QoS 1
6558;Prop.;10.779296;QoS 1
6559;Prop.;14.751072;QoS 1
6560;Prop.;4.804288;QoS 1
6561;Prop.;10.458432;QoS 1
6562;Prop.;10.519136;QoS 1
6563;Prop.;11.048128;QoS 1
6564;Prop.;11.091488;QoS 1
6565;Prop.;10.267648;QoS 1
6566;Prop.;9.686624;QoS 1
6567;Prop.;10.371711999999999;QoS 1
6568;Prop.;10.92672;QoS 1
6569;Prop.;10.918048;QoS 1
6570;Prop.;9.1056;QoS 1
6571;Prop.;10.692575999999999;QoS 1
6572;Prop.;11.88064;QoS 1
6573;Prop.;9.044896000000001;QoS 1
6574;Prop.;10.510464;QoS 1
6575;Prop.;9.591232;QoS 1
6576;Prop.;10.01616;QoS 1
6577;Prop.;10.70992;QoS 1
6578;Prop.;10.007487999999999;QoS 1
6579;Prop.;13.545664;QoS 1
6580;Prop.;8.394495999999998;QoS 1
6581;Prop.;9.400448;QoS 1
6582;Prop.;10.415072;QoS 1
6583;Prop.;10.01616;QoS 1
6584;Prop.;11.169536;QoS 1
6585;Prop.;9.461152;QoS 1
6586;Prop.;10.284992;QoS 1
6587;Prop.;10.545152;QoS 1
6588;Prop.;10.822656;QoS 1
6589;Prop.;11.31696;QoS 1
6590;Prop.;9.686624;QoS 1
6591;Prop.;10.501792;QoS 1
6592;Prop.;10.120224;QoS 1
6593;Prop.;10.484448;QoS 1
6594;Prop.;11.23024;QoS 1
6595;Prop.;7.041664;QoS 1
6596;Prop.;5.307264;QoS 1
6597;Prop.;5.0297600000000005;QoS 1
6598;Prop.;6.63408;QoS 1
6599;Prop.;17.005792;QoS 1
6600;Prop.;8.49856;QoS 1
6601;Prop.;null;QoS 1
6602;Prop.;null;QoS 1
6603;Prop.;null;QoS 1
6604;Prop.;null;QoS 1
6605;Prop.;null;QoS 1
6606;Prop.;null;QoS 1
6607;Prop.;null;QoS 1
6608;Prop.;null;QoS 1
6609;Prop.;null;QoS 1
6610;Prop.;null;QoS 1
6611;Prop.;null;QoS 1
6612;Prop.;null;QoS 1
6613;Prop.;null;QoS 1
6614;Prop.;null;QoS 1
6615;Prop.;null;QoS 1
6616;Prop.;null;QoS 1
6617;Prop.;null;QoS 1
6618;Prop.;null;QoS 1
6619;Prop.;null;QoS 1
6620;Prop.;null;QoS 1
6621;Prop.;null;QoS 1
6622;Prop.;null;QoS 1
6623;Prop.;null;QoS 1
6624;Prop.;null;QoS 1
6625;Prop.;null;QoS 1
6626;Prop.;null;QoS 1
6627;Prop.;null;QoS 1
6628;Prop.;null;QoS 1
6629;Prop.;null;QoS 1
6630;Prop.;null;QoS 1
6631;Prop.;null;QoS 1
6632;Prop.;null;QoS 1
6633;Prop.;null;QoS 1
6634;Prop.;null;QoS 1
6635;Prop.;null;QoS 1
6636;Prop.;null;QoS 1
6637;Prop.;null;QoS 1
6638;Prop.;null;QoS 1
6639;Prop.;null;QoS 1
6640;Prop.;null;QoS 1
6641;Prop.;null;QoS 1
6642;Prop.;null;QoS 1
6643;Prop.;null;QoS 1
6644;Prop.;null;QoS 1
6645;Prop.;null;QoS 1
6646;Prop.;null;QoS 1
6647;Prop.;null;QoS 1
6648;Prop.;null;QoS 1
6649;Prop.;null;QoS 1
6650;Prop.;null;QoS 1
6651;Prop.;null;QoS 1
6652;Prop.;null;QoS 1
6653;Prop.;null;QoS 1
6654;Prop.;null;QoS 1
6655;Prop.;null;QoS 1
6656;Prop.;null;QoS 1
6657;Prop.;null;QoS 1
6658;Prop.;null;QoS 1
6659;Prop.;null;QoS 1
6660;Prop.;null;QoS 1
6661;Prop.;null;QoS 1
6662;Prop.;null;QoS 1
6663;Prop.;null;QoS 1
6664;Prop.;null;QoS 1
6665;Prop.;null;QoS 1
6666;Prop.;null;QoS 1
6667;Prop.;null;QoS 1
6668;Prop.;null;QoS 1
6669;Prop.;null;QoS 1
6670;Prop.;null;QoS 1
6671;Prop.;null;QoS 1
6672;Prop.;null;QoS 1
6673;Prop.;null;QoS 1
6674;Prop.;null;QoS 1
6675;Prop.;null;QoS 1
6676;Prop.;null;QoS 1
6677;Prop.;null;QoS 1
6678;Prop.;null;QoS 1
